Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"ATA AIRLINES, INC.
		LAGUARDIA AIRPORT, CENTRAL TERMINAL
FLUSHING, NY  11371
County:		QUEENS | SSA Name: NEW YORK CITY  | Region: NEW YORK CITY

Contact:		BRIAN T. HUNT, VP; Phone: 317 282-7006; 
7337 W. WASHINGTON ST.,
INDIANAPOLIS, INDIANA 46231

Business Type: 	AIRLINE

Number Affected:	0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","AIRLINE

Number Affected:	0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","QUEENS | SSA Name: NEW YORK CITY  | Region: NEW YORK CITY

Contact:		BRIAN T. HUNT, VP; Phone: 317 282-7006; 
7337 W. WASHINGTON ST.,
INDIANAPOLIS, INDIANA 46231

Business Type: 	AIRLINE

Number Affected:	0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL",,"2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL","BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL",CONDITIONAL,"POSSIBLE FUTURE DISLOCATION

Company:	ATA AIRLINES, INC.
		LAGUARDIA AIRPORT, CENTRAL TERMINAL
FLUSHING, NY  11371
County:		QUEENS | SSA Name: NEW YORK CITY  | Region: NEW YORK CITY

Contact:		BRIAN T. HUNT, VP; Phone: 317 282-7006; 
7337 W. WASHINGTON ST.,
INDIANAPOLIS, INDIANA 46231

Business Type: 	AIRLINE

Number Affected:	0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL",Classification: 	CONDITIONAL,"BRIAN T. HUNT, VP; Phone: 317 282-7006; 
7337 W. WASHINGTON ST.,
INDIANAPOLIS, INDIANA 46231

Business Type: 	AIRLINE

Number Affected:	0

Total Employees:		34

Layoff Date:	2/2/2005	

Closing Date:	N/A	

Reason for Dislocation:	BANKRUPTCY - CH. 11 - If the bankruptcy is approved and if  AirTran Airways acquires assets, their may be a rif at above address of 34-  4 pilots and 30 flight attendants.

ERNUM: 0541736			

Union:	

Classification: 	CONDITIONAL",,1018
"IRMC- INTELLIRISK MGMT CORP INC
		1979 MARCUS AVE., STE. 100
LAKE SUCCESS, NY  11042
County:		NASSAU | SSA Name: OYSTER BAY  | Region: LONG ISLAND

Contact:		JOSEPH COZZOLINO, VP; Phone: 614 865-2800

Business Type: 	FINANCIAL

Number Affected:	72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","FINANCIAL

Number Affected:	72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","NASSAU | SSA Name: OYSTER BAY  | Region: LONG ISLAND

Contact:		JOSEPH COZZOLINO, VP; Phone: 614 865-2800

Business Type: 	FINANCIAL

Number Affected:	72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING",,"1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING","ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING",PLANT CLOSING,"CLOSING

Company:	IRMC- INTELLIRISK MGMT CORP INC
		1979 MARCUS AVE., STE. 100
LAKE SUCCESS, NY  11042
County:		NASSAU | SSA Name: OYSTER BAY  | Region: LONG ISLAND

Contact:		JOSEPH COZZOLINO, VP; Phone: 614 865-2800

Business Type: 	FINANCIAL

Number Affected:	72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING",,"JOSEPH COZZOLINO, VP; Phone: 614 865-2800

Business Type: 	FINANCIAL

Number Affected:	72

Total Employees:		72

Layoff Date:	1/30/2004	

Closing Date:	1/30/2004	

Reason for Dislocation:	ECONOMIC- OPERATIONS TO BE RELOCATED TO THEIR
COLUMBUS, OHIO OFFICE.

ERNUM:  0561216				

Classification: 	PLANT CLOSING",,1017
ONEIDA LTD.,MANUFACTURE OF TABLEWARE,ONEIDA | SSA Name: HMO | Region: CENTRAL REGION,375,375,"11/30/2004 Control Number: 2004-076, 077",Beginning 1/31/2005,to be determined,ECONOMIC - The main plant and the knife plant are closing; but the distribution center and administrative offices (which employ approx. 400) will remain open.,PLANT CLOSING,2 UNIT CLOSINGS,,WILBER ALLEN; 315 361-3943,,1016
HUDSON RIVER BANK & TRUST CO.,BANK,COLUMBIA | SSA Name: COLUMBIA/GREENE | Region: CAPITAL DISTRICT,202,117,"11/30/2004 Control Number: 2004-073, 074, 075",BEGINNING 1/14/2005,N/A,MERGER WITH FIRST NIAGARA BANK,MASS LAYOFF,3 LAYOFFS,,"CATHLEEN M. SMITH; 518 828-4600, OR SUSAN HOLLISTER",,1015
GRUNER JAHR - YM MAGAZINE,MAGAZINE,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,46,46,10/13/2004 Control Number: 2004-054,10/8/2004,10/8/2004,ECONOMIC,OTHER,SUSPENSION OF MAGAZINE,,"KATHY GRIMES; GEANIE VILLOMAN, VP",212 499-2212,1012
NY WATERWAY - PORT IMPERIAL FERRY CORP.,TRANSPORTATION - FERRY,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,109,109,11/23/2004 Control Number: 2004-072,AS EARLY AS 1/25/2005,AS EARLY AS 1/25/2005 OR TWO WEEKS THEREAFTER,SALE OF ASSETS to one or more operators. It is expected that many of the affected workers will be rehired by the new operators - so the plant closing may be temporary.,PLANT CLOSING,SALE OF ASSETS,IAM; SIU; TWU,ELLEN FLAMHOLZ; 201-902-8726,,1011
STANHOPE PARK HYATT HOTEL,HOTEL,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,167,167,11/22/2004 Control Number: 2004-071,1/15/2004,1/15/2004,SALE- The building is being sold and the hotel will cease operations 1/15/05.,MASS LAYOFF,SALE / LAYOFF,SEIU; HEREIU,"JOHN F. NEUMANN, DIR.H.R.; 212 650-4712",,1010
FARMLAND DAIRIES LLC/ SUNNYDALE FARMS,DAIRY,KINGS | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,INA,80,11/19/2004 Control Number: 2004-070,1/14/2005,N/A,ECONOMIC,OTHER,LAYOFF,TEAMSTERS LO 584; WM WHELAN,"PETER CLIFFORD, VPHR, 973 249-1735",,1008
GRAMERCY PARK HOTEL - MORGANS HOTEL GROUP,HOTEL,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,131,131,11/8/2004 Control Number: 2004-069,BEGINNING 1/3/2005,1/31/2005,RENOVATION - They are closing for over a year for complete renovations.,,TEMPORARY CLOSING FOR RENOVATION,"NYHMTC; PETER WARD, PRES.","ED MAYNARD, GEN. MGR.; 212 475-4320",,1005
PARADE 59 dba ONE,RESTAURANT,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,103,103,11/4/2004 Control Number: 2004-068,1/1/2005,1/1/2005,ECONOMIC,PLANT CLOSING,CLOSING,,"KEVIN DILLON, NY REGIONAL VP; 212 838-2061",,1004
NEW YORK TIMES TELEVISION,TV PRODUCTION,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,274,274,11/3/2004 Control Number: 2004-067,1/31/2005,1/31/2005,"ECONOMIC- Employer states that some of the employees who render services at this location are deemed ""content"" employees who work periodically and on a project-by-project basis.",,CLOSING,"Motion Picture Editors Guild, IATSE Lo. 700","MITCHELL BELITZ, EXEC. DIR;212 905-1905",,1002
MT PICTURE DISPLAY CORPORATION OF AMERICA,MANUFACTURE OF TV PICTURE TUBES,CHEMUNG | SSA Name: CSS | Region: SOUTHERN TIER,APPROX. 800,APPROX. 800,11/3/2004 Control Number: 2004-065,12/29/2004,12/29/04,ECONOMIC,,PLANT CLOSING,IBEW,"MICHAEL LENZNER, SR. MGR. HR; 607 732-6704 OR",,1001
GLOBAL TELESALES OF NORTH AMERICA,AIRLINE CUSTOMER SERVICE,NASSAU | SSA Name: HEMPSTEAD | Region: LONG ISLAND,150,150,11/3/2004 Control Number: 2004-066,12/31/2004,11/30/2005,ECONOMIC - REORGANIZATION-,,UNIT CLOSING,,RUTH ANN BAKER; 516 296-9209,,1000
