Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"SMG @ the Nassau Veterans  Memorial Coliseum (Nassau Coliseum) 1255 Hempstead Turnpike Uniondale, NY 11553",Sports arena,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,2540 - 40 full time and 2500 part time  employees,2540  - 40 full time and 2500 part time employees,4/13/2015,7/17/2015 or within 14 days thereafter,7/17/2015 or within 14 days thereafter,Refurbishing facility,Plant Closing,Plant  Closing,Bumping rights  do not exist.,"Dawn Culhane, Human Resources Manager",(516) 794-9300,5083
"Academy of Our Lady of Good  Counsel High School 52 North Broadway White Plains, NY 10603",High School,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson  Region,48,48,4/13/2015,8/31/2015,8/31/2015,Economic,Plant Closing,Plant  Closing,There is no  union.,"Sr. Laura  Donovan, RDC, Principal of GCAHS",(914) 949-0178,5082
"Quality Transportation Corp. 612 Wortman Avenue Brooklyn, NY 11208",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,100,100,4/9/2015,6/26/2015,6/26/2015,Loss of Contract with NYC,Plant Closing,Plant Closing,"Transportation  Workers Union of Greater New York, AFL-CIO Local 100",Angela Burgess,(718) 209-5500 Ext 6398,5080
"Jefferies LLC - Bache  Division 520 Madison Avenue, 10th  Floor New York, NY 10022",Brokerage and Clearing services,New York | WIB Name: NEW YORK CITY| Region: New York City,120,120,4/9/2015Amended 4/13/2015,to occur  between 7/8/2015 and 4/8/2016,4/8/2016,Economic,Plant Unit Closing,Plant  Unit Closing,Bumping  rights are not recognized. The affected  employees are not represented by any union.,"Michael  Wanderer, Global Co-Head of HR",(212) 284-2070,5078
"Vanilla Fudge, LLC, Sweet  Dream Desserts, LLC and Great American Dessert Company LLC d/b/a  GAD Bakeries 58-42 Maurice Avenue Maspeth, NY 11378",Bakery,Queens | WIB Name: NEW YORK CITY| Region: New York City,75,75,4/10/2015,7/10/2015,7/10/2015,"Relocation of operations to Burlington, NJ",Plant Closing,Plant  Closing,"Bakery, Confectionary, Tobacco and Grain Millers  International Union, AFL-CIO, Local 53",Jason Schwartz,(718) 894-3494  Ext 12,5077
"Sodexo, Inc. - Hospitality  Services at Niagara University Vincentian Drive, Clet Dining  Hall Niagara University, NY 14109",Food Services,Erie | WIB Name: ERIE| Region: Western Region,167,167,4/8/2015,6/1/2015,6/1/2015,Loss of contract,Plant Closing,Plant Closing,UFCW District Union Local One,"Deirdre  Bartholomew, General Manager",(716) 286-8397,5076
,Subscription Television Services,New York | WIB Name: NEW YORK CITY| Region: New York City,------,18,4/6/2015,to occur between 6/29/2015 - 7/1/2015,-----,Restructuring,Plant Layoff,Plant Layoff,There will not be any bumping rights for the affected employees. The affected employees are not represented by any union.,"Amy R. Dow, Esq. Senior Vice President",(212) 846-1191,5075
,Brokerage and Clearing services,New York | WIB Name: NEW YORK CITY| Region: New York City,120,120,4/9/2015,to occur between 7/8/2015 and 4/8/2016,4/8/2016,Economic,Plant Closing,Plant Closing,Bumping rights are not recognized. The affected employees are not represented by any union.,"Michael Wanderer, Global Co-Head of HR",(212) 284-2070,5073
,Commercial Packaging Operations-Pharmaceuticals,Suffolk | WIB Name: SUFFOLK| Region: Long Island,----,446 affected for Long Island locations – 47 of the total include remote sales staff,9/5/2014  Amended: 4/9/2015,90 days from the date of notice,500 Commack Road location is not closing,Purchased by Actavis – relocation of most of its operations to New Jersey,Plant Layoff,Plant Layoff,Affected employees are not represented by a union.,Kellie S. Sears VP of HR Operations and Policies,(314) 493-7110,5072
"Fenner Precision, Inc. 852 Kensington Avenue Buffalo, NY 14215",Custom Polyurethane Products,Erie | WIB Name: ERIE| Region: Western Region,60,60,9/25/2014 Amended 4/2/2015,layoffs will occur between 1/1/2015 and 4/30/2015,4/30/2015,Economic,Plant Closing,Plant Closing,Teamsters 449 - No union presence after 1/1/2015,"Steph Moyer, HR Manager",(717) 664-8239,5071
"Sears Holdings Corporation  Retail Store & Auto  Center Units 02603 & 06639 Rt 5 & 5A Sangertown Sq New Hartford, NY 13413",Retail Store and Auto Center,Oneida  | WIB Name: HMO| Region: Mohawk Valley Region,109,109,4/7/2015,on  or about 7/5/2015,7/5/2015,Economic,Plant Closing,Plant  Closing,No union organization at this facility and there are no applicable bumping or transfer  rights.,James Suber,(847) 286-2500,5070
"Yeshiva University 1300 Morris Park Avenue Bronx, NY 10461",Medical School,Bronx | WIB Name: NEW YORK CITY| Region: New York City,1546,1546,4/1/2015  Amended 4/7/2015,7/1/2015 or within 14 days thereafter,7/1/2015,COM will take operational control as of 7/1/2015,Plant Closing,Plant  Closing,"1199 SEIU, NYSNA, APTA","Yvonne M. Ramirez, Chief Human Resources Officer",(718) 430-2541,5069
"The Pederson Krag Center,  Inc. 55 Horizon Drive Huntington, NY 11743",Mental Health Clinic,Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,12/8/2014Amended 4/1/2015,-----,on or  about 3/2/2015,New entity to take over operations of all  sites,Plant Closing,Plant  Closing,There are no  bumping rights. Affected employees are  not represented by a union.,"Lauren  Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,5068
"Michael Malotz Skilled  Nursing Facility (Michael Malotz) 120 Odell Avenue Yonkers, NY 10701",Skilled Nursing Facility,Westchester | WIB Name: WESTCH/PTNM| Region: Mid-Hudson  Region,226,226,3/31/2015,7/1/2015or within 14 days thereafter,7/15/2015,Sale of Business,Plant Closing,Plant Closing,"1199 SEIU, Local 30","Mark Pohar,  Administrator",(914) 964-4722,5067
"Eastman Kodak Company  (Eastman Business Park) 1669 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,3/30/2015,6/27/2015,-----,Economic,Plant Layoff,Plant Layoff,The affected  workers are not represented by a union.,"Mary C. Lazzar-Whyte, Director, HR Americas  Employee Services",(585) 781-1896,5066
"Yeshiva University 1300 Morris Park Avenue Bronx, NY 10461",Medical School,Bronx | WIB Name: NEW YORK CITY| Region: New York City,1512,1512,4/1/2015Amended 4/6/2015,7/1/2015 or  within 14 days thereafter,7/1/2015,COM will take operational control as of 7/1/2015,Plant Closing,Plant  Closing,"1199 SEIU, NYSNA, APTA","Yvonne M. Ramirez, Chief Human Resources Officer",(718) 430-2541,5065
"TLC Health Network/Lake Shore  Health Care Center  Long Term Care Unit 845 Routes 5 & 20 (Main  Road) Irving, NY 14081",Health Center - Long Term Care Unit,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,63,63,1/6/2015Amended 4/2/2015,to occur between 6/5/2015 and 6/18/2015,6/18/2015,Sale of the facility,Plant Unit Closing,Plant Unit Closing,1199 SEIUUnited Healthcare Workers East,Shannon Bobseine,(716) 951-7037,5064
"SCO Family of Services  @ The Renaissance Men's  Shelter 599 Ralph Avenue Brooklyn, NY 11223",Men's Shelter,Kings | WIB Name: NEW YORK CITY| Region: New York City,34,34,4/1/2015,7/1/2015,7/1/2015,Transition of services to another agency,Plant Layoff,Plant  Closing,There are no  bumping rights and the affected employees are not represented by a union.,"Robert Holden,  Director Human Resources",(516) 671-1253,5063
"The Pederson Krag Center,  Inc. 55 Horizon Drive Huntington, NY 11743",Mental Health Clinic,Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,12/8/2014 Amended 4/1/2015,-----,on or about 3/2/2015,New entity to take over operations of all  sites,Plant Closing,Plant  Closing,There are no bumping rights.Affected employees are  not represented by a union.,"Lauren  Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,5062
"All American School Bus Corp. 11-08 30th Avenue Long Island City, NY 11102",School  Bus Transportation,Queens/Kings | WIB Name: NEW YORK CITY| Region: New York City,207,207,3/26/2015,-----,6/26/2015,Economic,Plant Closing,Plant Closing,Bumping rights  do not exist.,Mrs. Fouche,(718) 932-1500 Ext 132,5061
"Forest Laboratories, LLC 500 Commack Road Commack, NY 11725",Commercial Packaging Operations-Pharmaceuticals,Suffolk  | WIB Name: SUFFOLK| Region: Long Island Nassau  | WIB Name: OYSTER BAY| Region: Long Island New York  | WIB Name: NEW YORK CITY| Region: New York City,----,414 affected for Long  Island locations – 47 of the total include remote sales staff,9/5/2014Amended:4/2/2015,90 days  from the date of notice,500  Commack Road location is not closing,Purchased  by Actavis – relocation of most of its operations to New Jersey,Plant Layoff,Plant Layoff,Affected  employees are not represented by a union.,Kellie S. Sears VP of HR Operations and Policies,(314) 493-7110,5060
"Yeshiva University 1300 Morris Park Avenue Bronx, NY 10461",Medical School,Bronx | WIB Name: NEW YORK CITY| Region: New York City,1308,1308,4/1/2015,6/30/2015 or within 14 days thereafter,6/30/2015,COM will take operational control as of 7/1/2015,Plant Closing,Plant  Closing,"1199 SEIU, NYSNA, APTA","Yvonne M. Ramirez, Chief Human Resources Officer",(718) 430-2541,5059
"JP Morgan Chase &  Co.  Global Technology Department 100 College Place Syracuse  University, Lyman Hall Syracuse, NY 13244",Financial,Onondaga | WIB Name: ONONDAGA| Region: Central Region,91,91,4/1/2015,6/30/2015,6/30/2015,Economic,Plant Unit Closing,Plant Unit Closing,Affected  employees are not represented by a union and bumping rights do not exist.,"Christine  Eckert, Executive Director, Human Resources",(212) 270-6302,5058
"Duralee Fabrics Ltd. 1775 5th Avenue Bay Shore, NY 11706",Decorative Fabric Designers,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,64,4/1/2015,To occur  on 7/1/2015 or the 14-day period commencing on that  date.,-----,"Relocation to Morganton, NC facility",Plant Layoff,Plant Layoff,Bumping  rights do not exist.,"William Fuchs, CFO",(631) 273-8800 Ext 4216,5057
"SUNY Downstate Medical Center  at LICH - StaffCo of Brooklyn LLC 339 Hicks Street Brooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,111,61 (postponed for 25 workers),3/25/2013Amended:3/30/2015,Postponed  to occur between 4/30/2015  and 7/13/2015.,TBD,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York  State Nurses Association, Local 30 & 30 A-B-C-D of the International Union  of Operating Engineers, and Special and Superior Officers Benevolent  Association","Francesca  Tinti, Assistant Vice President for Human Resources",(718) 780-1500,5056
"Circor Flow Technologies  Spence Engineering Company 150 Coldenham Road Walden, NY 12586",Manufacturer of steam specialty & fluid control  devices,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,91,52,8/19/2013 Amended: 4/1/2015,Layoffs were extended for 4 remaining  workers to occur on 5/31/2015,-----,Economic,Plant Layoff,Plant Layoff,International  Association of Machinist and Aerospace Workers Union (IAM),Amanda Alves,(845) 778-6232,5054
"LifeMed Pharmacy LLC 447 Doughty Boulevard Inwood, NY 11096",Institutional pharmacy that provides medications to residents of skilled nursing facilities.,Nassau | WIB Name: HEMPSTEAD | Region: Long Island,65,65,3/31/2015,5/31/2015,5/31/2015,Sale of company,Plant Closing,Plant Closing,Amalgamated Local  Union No. 298,"David Maya,  Chief Executive Officer",(954) 798-5261,5053
"American Bible Society 1865 Broadway New York, NY 10023",Bible society,New York  | WIB Name: NEW YORK CITY | Region: New  York City,35,16,3/31/2015,6/30/2015 – 7/13/2015,12/31/2015,"Relocation to Philadelphia, PA",Plant Closing,Plant Closing,The affected workers are not represented by a union.,"Janet Grell,  Director, Human Resources",(212) 408-1566,5052
"Richmond University Medical  Center (RUMC) 355 Bard Avenue Staten Island, NY 10310",Security Guard Services for RUMC,Richmond | WIB Name: NEW YORK CITY| Region: New York City,-----,31,3/9/2015Rescinded: 3/16/2015,6/9/2015,-----,Outsourcing security guard services to  AlliedBarton Security Services.Agreement between Allied Barton and Richmond University Medical Center has been terminated and as a result  there is no outsourcing or layoff planned.,Plant Layoff,Plant Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Patricia  Caldari, Vice President, Human Resources",(718) 818-2438,5051
"Volunteers of America-Greater  New York, Inc.  (Keener Assessment & Rapid Rehousing  Shelter) One Keener Building Ward's Island, NY 10035",Homeless shelter facility,New York | WIB Name: NEW YORK CITY | Region: New York City,39,39,3/24/2015,6/30/2015,6/30/2015,The Department of Homeless Services awarded  the contract for the Keener General Population Shelter to another service  provider.,Plant Closing,Plant Closing,Affected  workers are not represented by a union.,"Janelle Roundtree, HR Manager, NYC Homeless  & Community Support Services",(212)  369-8900 ext. 6201,5050
"Center for Educational  Innovation (CEI) 28 West 44th Street, Suite  300 New York, NY 10036",Educational Support Services,New York | WIB Name: NEW YORK CITY | Region: New York City,110,32,3/30/2015,7/1/2015,-----,Loss of  a New York City Department of Education contract,Plant Layoff,Plant Layoff,The affected  workers are neither unionized nor impacted by bumping rights.,"Eileen Witt, Director of Human Resources",(212) 302-8800,5049
"Grandpa's Bus  Co., Inc.  145-40 155th  Street  Jamaica, NY 11434",Transportation  Services,Queens | Bronx / Kings / WIB  Name: NEW YORK CITY | Region: New  York City,"(2,733  affected for all transportation services sites listed)",29,3/27/2015,6/26/2015,6/26/2015,Non-renewal of contract with New York City  Department of Education,Plant Closing,Plant Closing,"Amalgamated  Transit Union, Local 1181-1061, AFL-CIO and  Local Union No. 91, United Crafts and Industrial Union",Corey  Muirhead,(718) 738-7373,5048
"Sodexo, Inc. (@Siena College) 515 Loudon Road, Serra Hall Loudonville, NY 12211",Food Services,Albany | WIB Name: CAPITAL DISTRICT | Region: Capital Region,193,193,3/25/2015,6/1/2015,6/1/2015,Loss of contract to AVI Food Systems,Plant Closing,Plant Closing,The affected workers are not represented by a union.,"Jeff Kurto, General Manager",(518) 365-4670,5047
"DAL Global Services, LLC @  Etihad Airways - Kennedy International Airport Etihad Airways at John F.  Kennedy International Airport Jamaica, NY","Supplier of passenger, security and ground services  for Etihad",Queens | WIB Name: NEW YORK CITY | Region: New York City,122,122,3/26/2015,5/31/2015,5/31/2015,Possible loss of contract with Etihad,Possible Plant Closing,Possible Plant Closing,The affected  workers are not represented by a union.,Paul Kelley,(718) 704-2575,5046
"Milestone School for Child  Development 15 Hanover Place Brooklyn, NY 11201",School,Kings | WIB Name: NEW YORK CITY | Region: New York City,73,73,3/27/2015,6/24/2015,6/24/2015,Economic,Plant Closing,Plant Closing,None of the  affected workers are represented by a union.,AnnMarie DelloStritto,(347) 916-0333 ext. 4246,5045
"Eastman Kodak Company  (Eastman Business Park) 1669 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,2,3/24/2015,6/21/2015,-----,Economic,Plant Layoff,Plant Layoff,The affected  workers are not represented by a union.,"Mary C. Lazzar-Whyte, Director, HR Americas  Employee Services",(585) 781-1896,5044
"Skyline Tours, LLC 221 West 37th Street New York, NY 10028",Transportation services,New York | Queens / WIB Name: NEW YORK CITY  | Region: New York City,60,60,3/25/2015,3/25/2015,3/25/2015,Economic  - Sale of company's assets,Plant Closing,Plant Closing,"Local 621, UCTIE","Joseph Waslin, Human Resources Manager",(212) 299-4915,5043
"Viacom International, Inc. (VII) Viacom Inc. 1515 Broadway New York, NY 10036",Subscription Television Services,New York | WIB Name: NEW YORK CITY| Region: New York City,------,240,3/11/2015Amended:3/27/2015,to occur  between 6/9/2015 and 7/1/2015,-----,Restructuring,Plant Layoff,Plant Layoff,There will  not be any bumping rights for the affected employees. The affected employees are not represented by any union.,"Amy R. Dow,  Esq. Senior Vice President",(212) 846-1191,5042
"Jofaz Transportation, Inc. 1 Coffey Street Brooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,350,350,3/17/2015Amended:3/25/2015,6/30/2015,6/30/2015,Loss of Contract with NYS Department ofEducation,Plant Closing,Plant Closing,Teamsters Local 553,Leonard  D'Amico,(718) 852-0286,5041
,Chase Mortgage Banking,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,390,390,3/27/2015,6/24/2015,6/24/2015,Economic,Plant Closing,Plant Closing,"The employees affected are not represneted by a union, and bumping rights do not exist.","Maribeth Robinson, Executive Director, Human Resources",(212) 270-7362,5040
,Transportation services,Richmond/Queens/Bronx | WIB Name: NEW YORK CITY | Region: New York City,519 (Total affected for all three sites is 991),519,3/26/2015,6/26/2015,6/26/2015,Non renewal of contract with New York City Department of Education.,Plant Closing,Plant Closing,Local 1181 A.T.U.,Kathy Duffy,(718) 984-8077,5039
,Transportation services,Bronx | WIB Name: NEW YORK CITY | Region: New York City,349,349,3/26/2015,6/30/2015,6/30/2015,Non renewal of contract with New York City Department of Education,Plant Closing,Plant Closing,Division 1181 A.T.U.,"Joseph Termini, Jr.",(718) 373-8930,5038
,Transportation,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,149,2/2/2015 Amended: 3/20/2015,5/2/2015,-----,Economic,Plant Layoff,Plant Layoff,"Transport Workers Union of America, Local 225",James T. Murphy,(212) 235-5888,5037
"Jofaz Transportation, Inc. 1 Coffey Street Brooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,341,341,3/17/2015,6/30/2015,6/30/2015,Loss of Contract with NYS DOE,Plant Closing,Plant Closing,Teamsters Local 553,Leonard  D'Amico,(718) 852-0286,5036
"3rd Avenue Transit, Inc. 1 Coffey Street Brooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,60,60,3/17/2015,6/30/2015,6/30/2015,Loss of Contract with NYS DOE,Plant Closing,Plant Closing,Local 91,Leonard  D'Amico,(718) 852-0286,5035
"Carrier Corporation 6304 Thompson Road Bldg TR-2 Syracuse, NY 13221",Warehouse – Performance Parts Group,Onondaga | WIB Name: ONONDAGA| Region: Central Region,76 (18 employees will be allowed to bump  into positions within the company on site),58,3/20/2015,To  occur between 7/1/2015 and 3/31/2016,3/31/2016,Relocation,Plant Closing,Plant  Closing,Sheet Metal Workers International Local 58,"Sara  Gustafson, Senior Generalist, Human Resources",(315) 432-3681,5034
"Visiting Nurses Association  of Long Island, Inc. 100 Garden City Plaza #100 Garden City, NY 11530",Nursing Services,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,93,93,3/23/2015,to  occur between 3/23/2015 and 6/30/2015,6/30/2015,Economic,Plant Closing,Plant  Closing,No union affiliation.,"Orael M.  Keenan, Chief Executive Officer",(516) 739-1270 Ext 203,5033
"Eastman Kodak  Kodak Research Labs  1999 Lake Avenue Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,3/19/2015,6/16/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,5032
"Daikin Applied 4900 Technology Park  Boulevard Auburn, NY 13021",Air conditioning manufacturing,Cayuga | WIB Name: CAYUGA/CORT| Region: Central Region,-----,2,3/9/2015,(4th phase) layoffs will occur on or around 7/1/2015,12/31/2015,Economic,Plant Closing,Plant Closing,"United Steelworkers, Local 32","Matthew  Alexejun, Director, Human Resources",(315) 282-6296,5031
"Homes for the Homeless (HFH) 521 West 49th Street New York, NY 10019",Social Services Organization,New York | WIB Name: NEW YORK CITY| Region: New York City,34,34,3/20/2015,6/30/2015,6/30/2015,Economic,Plant Closing,Plant Closing,International Union of Journeymen and Allied Trades  Local 726,"Brandi Lewis,  Human Resources Associate",(212) 529-5252,5030
"Pacific Global Advisors, LLC 535 Madison Avenue, Floor 14 New York, NY 10022",Investment advisors,New York | WIB Name: NEW YORK CITY| Region: New York City,43,43,3/17/2015Amended 3/17/2015,to occur  between 6/16/2015 and 6/30/2015,6/30/2015 (the expected sale date),Sale of company,Plant Closing,Plant  Closing,There are no  bumping rights. The affected employees  are not represented by a union.,Joyce Pead,(949) 219-3730,5026
"HHH Home Care Inc. 2100 Bartow Avenue Bronx, NY 10475",Home Health Care Services,Bronx | WIB Name: NEW YORK CITY| Region: New York City,72,72,3/18/2015,To  occur between 6/16/2015 and 6/30/2015,6/30/2015,Cessation of management services to Licensed Home Care Services Agency,Plant Closing,Plant  Closing,1199 SEIU,"John McGrath,  Chief Human Resource Officer",(914) 989-7876,5025
"Viacom International, Inc./ Viacom Inc./ Black Entertainment  Television, LLC 1515 Broadway New York, NY 10036",Subscription Television Services,New York | WIB Name: NEW YORK CITY| Region: New York City,------,236,3/11/2015Amended 3/20/2015,to occur  between 6/9/2015 and 7/1/2015,-----,Restructuring,Plant Layoff,Plant  Layoff,There will  not be any bumping rights for the affected employees. The affected employees are not represented by  any union.,"Amy R. Dow,  Esq. Senior Vice President",(212) 846-1191,5024
"ConAgra Foods Inc. aka The Carriage House Companies, Inc. 196 Newton Street Fredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,395,395,3/20/2014Amended 3/20/2015,To  occur between 10/3/2014 and 7/2/2015 or within 14  days following for a few employees left on site to wind down operations,5/31/2015,Economic,Plant Closing,Plant  Closing,National  Conference Firemen & Oilers District of Local  32 BJ/S.E.I.U.,Lori Bridges,(716) 673-8265,5023
"Viacom International, Inc./Viacom Inc./Black Entertainment Television, LLC1515 BroadwayNew York, NY 10036",Subscription Television Services,New York | WIB Name: NEW YORK CITY| Region: New York City,------,264,3/11/2015,to occur between 6/9/2015 and 7/1/2015,-----,Restructuring,Plant Layoff,Plant Layoff,There will not be any bumping rights for the affected employees.  The affected employees are not represented by any union.,"Amy R. Dow, Esq. Senior Vice President,",(212) 846-1191,5022
"Novartis Pharmaceuticals  Corporation 25 Old Mill Road Suffern, NY 10901",Pharmaceutical Manufacturing,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,----,89,3/17/2015,4th phase  of layoffs to occur during a 14-day period commencing on 6/30/2015.,To  occur in 2016 – no definite date  indicated at this time.,Economic,Plant Closing,Plant  Closing,No union representation; bumping arrangements are not available for affected  employees.,"Luz Rodgers,  Head, Human Resources",(845) 368-6086,5021
"Metro Cable Communications  Inc. 2658 Borough Place Woodside, NY 11377","Cable & Satellite Television, Telecommunications  Services",Queens | WIB Name: NEW YORK CITY| Region: New York City,226,226,3/14/2015,to  occur between 3/18/2015 and 4/15/2015,4/15/2015,Economic,Plant Closing,Plant  Closing,International Brotherhood of Electrical Workers (IBEW)  Local 3,Patrick  Lonergan,(718) 606-7302,5020
"Pacific Global Advisors, LLC 535 Madison Avenue, Floor 14 New York, NY 10022",Investment advisors,New York | WIB Name: NEW YORK CITY| Region: New York City,24,24,3/17/2015,to occur  between 6/16/2015 and 6/30/2015,6/30/2015 (the expected sale date),Sale of company,Plant Closing,Plant  Closing,There are no  bumping rights. The affected employees  are not represented by a union.,Joyce Pead,(949) 219-3730,5019
"Morris Okun Inc.  New York City Terminal Market Hunts Point Bronx, NY 10474",Warehouse,Bronx | WIB Name: NEW YORK CITY| Region: New York City,115,115,3/13/2015,6/12/2015,6/12/2015,Sale of site to Katzman Produce Inc.,Plant Closing,Plant  Closing,"Local 202 IBT or OPEIU, Locval 153","Thomas  Cignarella, President",(718) 589-7700,5018
"Dayton Rogers of New York,  LLC 150 Fedex Way Rochester, NY 14624",Metal Forming - Engineering and Manufacturing division,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,39,35,3/12/2015,6/12/2015,-----,Economic,Plant Layoff,Plant  Layoff,UAW Local 1097,Jerry Mattern,(585) 349-9319,5017
"Mondrian Soho Hotel Morgans Hotel Group  Management LLC 9 Crosby Street New York, NY 10013",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,198,198,2/27/2015Amended 3/12/2015,on or about 3/23/2015,3/23/2015,"Sale  to 9 Crosby, LLC",Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, UNITE HERE",Donna D'Angelo-Cesarani,(212) 554-6040,5016
"ConAgra Foods Inc. aka The Carriage House Companies, Inc. 196 Newton Street Fredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,-----,11,1/29/2015Amended 3/13/2015,5/2/2015 or within 14 days of this date,5/31/2015,Economic,Plant Closing,Plant  Closing,National  Conference Firemen & Oilers District of Local  32 BJ/S.E.I.U.,Lori Bridges,(716) 673-8265,5015
"Richmond University Medical  Center (RUMC) 355 Bard Avenue Staten Island, NY 10310",Security Guard Services for RUMC,Richmond | WIB Name: NEW YORK CITY| Region: New York City,-----,31,3/9/2015,6/9/2015,-----,Outsourcing security guard services to  AlliedBarton Security Services,Plant Layoff,Plant Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Patricia  Caldari, Vice President, Human Resources",(718) 818-2438,5012
"GL Bus Lines Inc. 777 Eighth Avenue New York, NY 10036",Transportation,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,149,2/2/2015Amended 3/10/2015,3/25/2015,-----,Economic,Plant Layoff,Plant Layoff,"Transport Workers Union of America, Local 225",James T.  Murphy,(212) 235-5888,5011
"Daikin Applied 4900 Technology Park  Boulevard Auburn, NY 13021",Air conditioning manufacturing,Cayuga | WIB Name: CAYUGA/CORT| Region: Central Region,280,33,11/11/2014Amended 3/9/2015,(3rd phase) layoffs will occur  between 2/11/2015 and 5/1/2015.,12/31/2015,Economic,Plant Closing,Plant Closing,"United Steelworkers,  Local 32","Matthew  Alexejun, Director, Human Resources",(315) 282-6296,5010
"DAL Global Services, LLC  Delta Air Lines – Airline  Services John F Kennedy International  Airport Jamaica, NY",Airline cabin and baggage handling services,Queens | WIB Name: NEW YORK CITY| Region: New York City,621,621,3/4/2015,6/1/2015,6/1/2015,Loss of contract with Delta Airlines to Air Serv Corporation,Plant Unit Closing,Plant Unit Closing,No bumping  rights are provided.,"Curtis Wooten,  Senior Vice President Human Resources",(404) 715-8867,5009
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,3 – 2 employees work off site,3/5/2015,6/2/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,5008
"Forest Laboratories, LLC 500 Commack Road Commack, NY 11725",Commercial Packaging Operations-Pharmaceuticals,Suffolk  | WIB Name: SUFFOLK| Region: Long Island Nassau  | WIB Name: OYSTER BAY| Region: Long Island New York  | WIB Name: NEW YORK CITY| Region: New York City,----,412 affected for Long  Island locations – 47 of the total include remote sales staff,9/5/2014 Amended:3/6/2015,90 days  from the date of notice,500  Commack Road location is not closing,Purchased  by Actavis – relocation of most of its operations to New Jersey,Plant Layoff,Plant Layoff,Affected  employees are not represented by a union.,Kellie S. Sears VP of HR Operations and Policies,(314) 493-7110,5007
"Phoenix House Westchester  Academy 3151 Stoney Street Shrub Oak, NY 10588",Drug Rehabilitation,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson  Region,57,56,3/5/2015,Expected  date of first separation will occur on 6/3/2015,on  or about 6/3/2015,Economic,Plant Closing,Plant  Closing,Bumping rights  do not exist. No union representative.,"Mark G. White, Director of Human Resources",(718) 222-6649,5006
"Ferguson NY Metro, Inc. 152 41st St Brooklyn, NY",Supplier of mechanical pipe supplies and general  machining,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,12,3/4/2015,6/5/2015,-----,Economic,Plant Layoff,Plant Layoff,"UFCW Local 888, Enterprise Association Steamfitters  Local 638, Plumbing % Heating Wholesalers Employers Association, Inc.","Marjorie A. Adams, Deputy General Counsel – Employment  and Labor",(757) 989-2992,5005
"Cache Inc. 256 West 38th Street, 2nd  Floor New York, NY 10018",Administrative Offices,New York | WIB Name: NEW YORK CITY| Region: New York City,103,103,2/25/2015Amended 3/6/2015,To occur  during the 14- day period commencing on 3/5/2015,3/18/2015,Bankruptcy,Plant Closing,Plant  Closing,There are no  bumping rights at this facility. The  affected employees at this facility are not represented by any union.,Donna Edbril,(212) 789-1333,5004
