Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Sodexo, Inc. (at Cafe St. Bart's-Inside Park) 109 E. 50th St. New York, NY 10022",Food Services,New York | WDB Name: NEW YORK CITY | Region: New York City,----,46,12/7/2020,Furloughs that took place in March 2020 have become permanent separations for 24 employees effective 11/20/2020 and will become permanent separations for 21 employees effective 12/18/2020.,"11/20/2020; Sodexo, Inc. will be temporarily closed through March/April 2021.",Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Unit Closing,Temporary Plant Unit Closing,The employees are not represented by a union.,"Mahlet Tesfatsion, Director, HR Business Partner",(646) 957-3290,52-2282038,2020-0387,9414
"Marriott International, Inc. dba New York Marriott Marquis1535 BroadwayNew York, NY 10036",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,----,"1,265",6/1/2020 Amendment: 12/9/2020,Temporary layoffs that began on 3/21/2020 for 852 employees will become permanent layoffs effective 3/12/2021.,----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff/Plant Layoff,Temporary Plant Layoff/Plant Layoff,The employees are not represented by a union.,"Tanisha Cole, Director of Human Resources",(212) 704-8922,52-1953953,2019-1755,9413
"'21' Club 21 W. 52nd Street New York, NY 10019",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,148,148,4/2/2020 Amendment: 12/9/2020,"The business will be indefinitely ceasing operations effective December 9, 2020 impacting 148 employees. All Club employees will be terminated on March 9, 2021.",12/9/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,"UNITE HERE, Local 100","Karen B. Fanniel, Director of Human Resources",(212) 359-7228,13-1077770,2019-1028,9412
YMCA of Long Island (6 sites),Social Organization,Oyster Bay | WDB Name: OYSTER BAY | Region: Long IslandSuffolk | WDB Name: SUFFOLK | Region: Long Island,----,735 (total affected employees at all sites),11/13/2020,"A total of 735 employees that were furloughed between April 1, 2020 and May 31, 2020 were permanently separated on November 13, 2020.",----,Unforeseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Georgina Brea, Vice President of Human Resources",(516) 583-5526,11-1649914,2020-0386,9411
"Compass Group USA, Inc. dba FLIK Hospitality 1285 Avenue of the Americas New York, NY 10019",Food Services,New York | WDB Name: NEW YORK CITY | Region: New York City,----,31,12/8/2020,"A total of 31 employees that were furloughed beginning on 10/1/2020, will be permanently separated effective 12/31/2020.",----,Unforeseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Zoe Varrone, Food Service Manager",(732) 434-8916,56-1874931,2020-0385,9410
"Delta Air Lines, Inc. John F. Kennedy International Airport, Terminal 4 Jamaica, NY 11430",Airline,Queens | WDB Name: NEW YORK CITY | Region: New York City,----,0,7/1/2020 Amendment: 11/25/2020 & 12/1/2020,Delta and the Airline Pilots Association (union representing Delta’s pilot group) have reached an agreement that will allow them to avoid furloughing the remaining pilots who were still subject to the 7/1/2020 notice. Furloughs that were to occur on 11/28/2020 for 679 remaining pilots have been rescinded.,----,Unforeseeable business circumstances prompted by COVID-19,Rescission,Rescission,Air Line Pilots Association,"Captain Lawrence Marciano, New York Chief Pilot",(718) 704-2342,58-0218548,2020-0005,9409
"Akwesasne Mohawk Casino Resort 873 NY-37 Hogansburg, NY 13655",Casino Hotel,Franklin | WDB Name: C-E-F-H | Region: North Country,776,700,3/26/2020Amendment: 11/27/2020,"A total of 52 employees that were temporarily separated on or about 3/17/2020, then subsequently recalled, were again temporarily separated on 11/23/2020 (1 employee), 11/25/2020 (4 employees), and 11/30/2020 (47 employees).",-----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union.,"Sheila King, Director of Human Resources",(518) 358-2222 Ext: 2441,16-1558843,2019-1078,9408
"Backal Management Group LLC (APELLA) 469 7th Ave. New York, NY 10001",Event Space,New York | WDB Name: NEW YORK CITY | Region: New York City,40,24,12/8/2020,"Temporary furloughs that began on 3/13/2020, will become permanent separations on 12/18/2020 impacting 24 employees.",----,Unforeseeable business circumstances prompted by COVID-19.,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Tina Marie Valente Ortiz, PHR, Director of Talent & Education",(212) 706-4100,45-0565848,2020-0384,9407
"Universal Protection Services, LLC dba Allied Universal Security Services (at GM - Tonawanda) 2995 River Road Buffalo, NY 14207",Security Guard Services,Erie | WDB Name: ERIE | Region: Western,----,28,12/8/2020,The business’s contract with GM at the Buffalo site will end effective 2/1/2021 impacting 28 employees.,----,Expiration of security services contract with General Motors – Tonawanda.,Plant Layoff,Plant Layoff,"International Union, Security, Police & Fire Professionals of America (""SPFPA"")","Michayla Pane, Human Resources Manager",(716) 855-1766,56-0515447,2020-0382,9406
"Warner Media, LLC (and 17 subsidiaries, divisions & affiliates) (4 NYC sites)","A powerful portfolio of iconic entertainment, news, and sports brands",New York | WDB Name: NEW YORK CITY | Region: New York City,----,"360 (Total at all subsidiaries, divisions & affiliate sites)",11/10/2020,"Warner Media, LLC (and 17 subsidiaries, divisions & affiliates) will be permanently separating a total of 360 employees at four (4) New York City locations. Separations will occur between 2/20/2021, or the 14-day period starting on that date, and 7/1/2021, or the 14-day period starting on that date.",----,Organizational Changes,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Joseph Song, SVP, Human Resources, Warner Media",(917) 327-9882,82-2449954,2020-0383,9405
"National Express 6730 Pickard Drive Syracuse, NY 13211",Public transport company,Syracuse | WDB Name: ONONDAGA | Region: Central,----,87,11/23/2020Amendment: 12/8/2020,The business advises that 41 of the 87 impacted employees are represented by SEIU Local 200 United. This information was inadvertently not communicated to us in their 11/25/2020 notice.,----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,SEIU Local 200 United,"Brett Wester, Region Manager",(315) 941-3900,54-2082957,2020-0366,9404
"Remington Arms Company, LLC 14 Hoefler Avenue Ilion, NY 13357","Small Arms, Ordnance and Ordnance Accessories Manufacturer",Herkimer | WDB Name: HMO | Region: Mohawk Valley,701,701,7/28/2020Amendment: 12/4/2020,"The business will be retaining 20 employees until they are separated on 1/26/2021, or within 14 days after that date.",----,Economic – Sale of business,Plant Layoff,Plant Layoff,"United Mine Workers of America, Local 717","Emile Buzaid, Associate General Counsel",(256) 327-2413,51-0350935,2020-0061,9403
"Visiting Nurse Services of Schenectady and Saratoga Counties, Inc. dba Visiting Nurse Services North Eastern New York, VNSNENY 108 Erie Boulevard Schenectady, NY 12305",Homecare services,Capital | WDB Name: CAPITAL DISTRICT | Region: Capital,64,64,12/7/2020,The business will be permanently closing effective 3/7/2021 impacting 64 employees.,3/7/2021,Economic,Plant Closing,Plant Closing,New York State Nurses Association and 1199SEUI,"Samuel Pierre, Director Talent and HR Operations",(518) 243-3493,14-1338478,2020-0381,9402
Cantor Fitzgerald Securities (Operations Division),Commodity Contracts Brokerage,New York | WDB Name: NEW YORK CITY | Region: New York City,43,43 (total affected employees at all sites),6/5/2020 Amendment: 12/7/2020,"Separations for 43 employees have been extended from December 31, 2020 to March 31, 2021.","March 31, 2021",Company is relocating to an out-of-state location,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Ms. Patricia Dreste, Managing Director, Head of Human Resources",(212) 610-2254,13-3680187,"2019-1768 , 2019-1769, 2019-1770",9401
"The Recreational Equipment, Inc. 49 Fitzgerald St. Yonkers, NY 10710",Retail Store,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,----,58,11/17/2020,"The first employee separations occurred on February 18, 2020. Layoffs will begin on February 13, 2021 and the last official day of work will be on or about February 17, 2021.","The store will be permanently closed effective February 12, 2021.",Market Location,Plant Closing,Plant Closing,The employees are not represented by a union.,"D. Jolene Wall, Deputy General Counsel, Compliance, Risk and Litigation",(425) 300-4924,95-0656890,2020-0380,9400
"ABM Aviation, Inc. (JFK Airport Building) 141 Federal Circle, 2nd Floor Jamaica, NY 11430",Airline Service Cashiers,Queens | WDB Name: NEW YORK CITY | Region: New York City,----,11,12/4/2020,"Impacted employees that were furloughed on June 01, 2020 will be permanently separated on December 4, 2020.",----,Unforeseeable business circumstances prompted by COVID-19.,Plant Layoff,Plant Layoff,Local 1031 USWU-IUJAT,"Shamelie Rafick, HR Manager",(347) 238-3248,58-2654157,2020-0379,9399
"Orange County Transit Service, LLC (Orange County Transit, LLC)1041A State Route 52 Walden, NY 12586",Transit Service,Orange | WDB Name: ORANGE | Region: Mid-Hudson,----,96,11/30/2020,"The business will be temporarily separating 96 employees beginning 11/30/2020. The immediate cause for this action is due to the cessation of in-person instruction by the Valley Central School District from 11/30/2020 through and including, as of now, 1/19/2021.",----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,Teamsters Local 445,"Jeanne Cannatella, Company Liaison",(845) 244-8660 Ext: 1802,83-1855233,2020-0378,9398
"TJX Companies, Inc. (TJ Maxx Store #1197) 502 86th St. Brooklyn, NY 10032",Retail Store,Kings | WDB Name: NEW YORK CITY | Region: New York City,----,76,12/3/2020,The store will be permanently closing impacting 76 employees with separations beginning on 1/31/2021 or during the 14-day period beginning on that date.,1/31/2021,End of real estate lease agreement,Plant Closing,Plant Closing,The employees are not represented by a union.,"Lisa Finfrock, Senior Regional Vice President",(724) 971-3103,04-2207613,2020-0377,9397
"Hudson Hotel 358 West 58th Street New York, NY 10019",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,212,3/18/2020Amendment: 11/24/2020,The hotel will be temporarily ceasing operations on 12/3/2020 impacting the remaining 12 employees. These are in addition to the 191 employees that were temporarily separated effective 3/23/2020.,-----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,"New York Hotel & Motel Trades Council, AFL-CIO","Geoffrey Mills, VP & General Manager",(212) 453-6400,83-2460552,2019-0916,9396
"Michael Page International Inc. 622 Third Avenue, 29th Floor New York, NY 10017",Employment Agency,New York | WDB Name: NEW YORK CITY | Region: New York City,----,216,4/8/2020Amendment: 12/3/2020,An additional 15 employees were permanently separated between 4/9/2020 and 12/3/2020.,-----,Unforeseeable business circumstances prompted by COVID-19.,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Alyssa Williams, Head of HR Operations",(203) 905-5216,65-0790985,2019-1187,9395
Southwest Airlines Co.,Airline,Capital | WDB Name: CAPITAL DISTRICT | Region: Capital Suffolk | WDB Name: SUFFOLK | Region: Long IslandQueens | WDB Name: NEW YORK CITY | Region: New York CityErie | WDB Name: ERIE | Region: Western Monroe | WDB Name: MONROE | Region: Finger Lakes,----,269 (total affected employees at all sites),12/3/2020,"A total of 31 employees at LaGuardia will be temporarily furloughed on March 15, 2021, or within 14 days thereafter, and is expected to exceed six months. Due to bumping rights, Southwest is unable to determine which or how many may ultimately be affected. As a result, any one of an additional 238 employees could potentially be affected by these bumping rights at Albany International, Buffalo Niagara International, Long Island MacArthur, LaGuardia, and Greater Rochester International Airports.",----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,"International Association of Machinists and Aerospace Workers, AFL-CIO, IAM District Lodge 142, Transport Workers Union of America, AFL-CIO (TWU) and its Local 555","Dawn Siemiet, Senior Manager",(214) 792-6477,74-1563240,"2020-0372, 2020-0373,2020-0374, 2020-0375, 2020-0376",9394
"Remington Arms Company, LLC 14 Hoefler Avenue Ilion, NY 13357","Small Arms, Ordnance and Ordnance Accessories Manufacturer",Herkimer | WDB Name: HMO | Region: Mohawk Valley,701,701,7/28/2020Amendment: 12/1/2020,"Permanent layoffs for 73 employees have been postponed from 10/21/2020, or within 14 days thereafter, to 11/20/2020 or within 14 days thereafter. Three (3) employee separations will be postponed from 11/20/2020, or within 14 days thereafter, to 12/11/2020.",----,Economic – Sale of business,Plant Layoff,Plant Layoff,"United Mine Workers of America, Local 717","Emile Buzaid, Associate General Counsel",(256) 327-2413,51-0350935,2020-0061,9393
"Conrad Employer LLC (Conrad New York Downtown) 102 North End Ave. New York, NY 10032",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,----,357,7/15/2020 and 11/9/2020,"Temporary furloughs occurred between 3/23/2020 and 7/3/2020 impacting 279 employees. Of the 279 employees impacted, 42 have been recalled and three (3) employees were permanently separated on 11/30/2020.",----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff/Plant Layoff,Temporary Plant Layoff/Plant Layoff,The employees are not represented by a union.,"Jedlyn Tordecilla, Director of Human Resources",(646) 769-4111,20-5340373,2020-0371,9392
"New York Shakespeare Festival dba The Public Theater 425 LaFayette St. New York, NY 10003",Theater,New York | WDB Name: NEW YORK CITY | Region: New York City,----,108,12/2/2020,Temporary furloughs impacting 108 employees on 7/20/2020 will exceed six months in duration.,----,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union.,"Kieran McGrath, Senior Director of Human Resources",(212) 539-8545,13-1844852,2020-0370,9391
