Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Gleacher & Company Securities Inc.1290 Avenue of the AmericasNew York, NY 10104",Savings and Securities,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,19,4/22/2013Amended 4/23/2013,4/19/2013,------,Economic,Plant Layoff,Plant Layoff,No union representation and no bumping rights exist.,Ms. Arciero-Craig,(212) 273-7305,4084
"Petri Baking Products, Inc.18 Main StreetSilver Creek, NY 14136",Bakery and Bakery Products,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,228,228,1/3/2013Amended 4/22/2013,"Layoffs will commence on June 15, 2013, or within fourteen (14) days of that date, and run until the closing is completed which is anticipated in the Summer of 2013.",Summer 2013,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Alice Clark, Vice President, Labor and Employee Relations",(314) 877-7189,4083
"ARAMARK Business Dining ServicesJPMC Midtown/Downtown AV270 Park AvenueNew York, NY 10017",Food Services,New York | WIB Name: NEW YORK CITY | Region: New York City,49,49,4/19/2013,-----,7/17/2013,Loss of Contract,Plant Closing,Plant Closing,Local 1-Iatse,"Susan Eisma, Regional Human Resources Director",(860) 920-5013,4080
"Advanced Monolythic Ceramics, Inc.3101 Constitution AevnueOlean, NY 14760",Ceramic Manufacturing,Cattaragus | WIB Name: ALL/CAT| Region: Western Region,65,65,2/4/2013Amended 4/18/2013,"Layoffs will be conducted in Phases beginning on 5/10/2013, with the expected final closing on August 30, 2013.",8/31/2013,Economic/Consolidation of manufacturing to CA site,Plant Closing,Plant Closing,Employees do not have bumping rights.,"Susan Farinacci, Director Human Resources",(805) 389-1166,4079
"Aeroground, Inc. d/b/a Menzies AviationJKF International Airport75 North Hanger RoadJamaica, NY 11430",Cargo handling operation,Queens | WIB Name: NEW YORK CITY| Region: New York City,72,72,4/17/2013,-----,6/29/2013,Economic,Plant Closing,Plant Closing,No bumping rights allowed and employees are not represented by any labor or other organization.,"Rosette Pereira, HR Rep",(718) 301-1842,4078
"Anchor Tank Lines LLC19-01 Steinway StreetAstoria, NY 11105",Transportation & bulk carrier industry,Queens | WIB Name: NEW YORK CITY| Region: New York CitySuffolk | WIB Name: SUFFOLK| Region: Long IslandOrange | WIB Name: ORANGE| Region: Mid-Hudson Region,67,67,4/11/2013,-----,7/7/2013,Economic,Plant Closing,Plant Closing,Teamsters Local 533 IBT,Kim Bruno,(718) 932-9075,4077
"BorgWarner Morse TEC/Powerdered Metal Operation (PMO)3690 Luker RoadCortland, NY 13045",Automobile parts manufacturing & testing,Cortland | WIB Name: CAYUGA/CORT| Region: Central RegionCounty: Tompkins / WIB Name: TOMPKINS /Region: Southern Region,-----,35,1/18/2013Amended:4/16/2013,Layoffs will occur between 5/10/2013 and 10/31/2013.,10/31/2013,Economic,Plant Closing,Plant Closing,Teamsters Local 317,"Michael Rubino, Senior Manager, Human Resources and Labor Relations",(607) 266-5247,4076
"The Food Emporium Store #7291660 Second AvenueNew York, NY 10021",Grocery Store,New York | WIB Name: NEW YORK CITY| Region: New York City,67,67,4/16/2013,-----,5/31/2013,Economic,Plant Closing,Plant Closing,"UFCW Local 342, UFCQ/RWDSU Local 338","Derek Kinney, Vice President, Human Resources & Labor Relations",(201) 571-4018,4075
"Priority Production Services, LLCUnited Nations Headquarters42nd & 1st AvenueNew York, NY 10017",Television and Radio broadcasts,New York | WIB Name: NEW YORK CITY| Region: New York City,102,102,4/16/2013,-----,6/30/2013,Cessation of contract,Plant Closing,Plant Closing,"Local 1212, IBEW","Todd A. Osburn, Vice President",(312) 849-0006,4074
"Mile Square Transportation, Inc.5 Walsh BoulevardPeekskill, NY 10566",Transportation,Yonkers | WIB Name: WESTCH/PTNM | Region: Mid-Hudson Region,102,102,4/15/2013,-----,6/21/2013,Economic,Plant Closing,Plant Closing,Local 456 IBT,Ana Hernandez,(914) 338-7202,4073
"Gleacher & Company Securities Inc.1290 Avenue of the AmericasNew York, NY 10104",Savings and Securities,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,57,4/12/2013,4/10/2013,------,Economic,Plant Layoff,Plant Layoff,No union representation and no bumping rights exist.,Ms. Arciero-Craig,(212) 273-7305,4072
"Time Warner Cable109-15 14th AvenueCollege Point, NY",Telecommunications provider- inbound sales department,Queens | WIB Name: NEW YORK CITY| Region: New York City,120,120,4/10/2013,First separation to occur on 7/11/2013,-----,Economic,Plant Layoff,Plant Layoff,No union representation at this facility and no bumping rights exist.,"Connie Cilberti, Vice President, Human Resources-NYC & Northeast",(212) 420-5503,4071
"Belden, Inc.224 North Main Street, Building KHorseheads, NY 14845",Signal Transmission Device Manufacturing Plant,Chemung | WIB Name: CSS| Region: Southern Region,173,173,4/10/2013,To occur between 7/9/2013 and 11/30/2013,11/30/2013,Production relocation to Syracuse,Plant Closing,Plant Closing,No bumping rights exist.,"Leah Tate, Director, Human Resources",(317) 818-6342,4070
"The Children's Aid Society @ Carmel Hill Apartment Building69 West 118th StreetNew York, NY 10026",Family Services,New York/Bronx | WIB Name: NEW YORK CITY| Region: New York City,-----,2,4/4/2013,6/30/2013,-----,Funding and Budget Cuts – Homemakers unit funding cut and some budget cuts occuring in these layoffs,Plant Layoff,Plant Layoff,There are no bumping rights applicable to this layoff.,"Warren Petty, Talent Management and Human Resource Director",(212) 284-4590,4069
"Cookies on Webster Inc.2543 Webster AvenueBronx, NY",Department Store,Bronx | WIB Name: NEW YORK CITY| Region: New York City,124,124,4/9/2013,Will commence on 6/10/2013 and continue until 6/20/2013,6/20/2013,Economic,Plant Closing,Plant Closing,No union representing employees at this facility.,David Chalom,(718) 797-3300,4068
"Cassidy J Inc.@ Railex LLC105 Rotterdam Industrial ParkSchenectady, NY 12306",Unload Train Cars,Schenectady | WIB Name: CAPITAL DISTRICT| Region: Capital Region,91,91,4/6/2013,-----,4/13/2013,Loss of Contract,Plant Closing,Plant Closing,-----,"Michael. R. Kujath, President",(518) 844-1340,4067
"Xerox Business Services @ Xerox Federal Government Solutions501 Bleeker StreetUtica, NY",Administrative support staff involved in Federal Student Loans,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,----,149,4/6/2013,Will commence on 7/19/2013 and should conclude on or around 8/1/2013,8/1/2013,Loss of Service Contract,Plant Unit Closing,Plant Unit Closing,-----,"Janelle R. Burns, SPHR, Sr. HR Consultant",(801) 567-5466,4066
"Covidien5439 State Route 40Argyle, NY 12809",Manufacturing of medical devices,Washington | WIB Name: SAR/WAR/WAS| Region: Capital Region,183,183,4/8/2013,To commence on 1/4/2013 and continue through closing on 6/30/2014,6/30/2014,Economic,Plant Closing,Plant Closing,None of these individual are represented by a union.,"Carrie Armenio, SPHR, Plant HR Manager",(518) 638-1202,4065
"Duty Free AmericasJohn F. Kennedy Airport Delta Terminal 3Jamaica, NY 11430",Retail Store,Queens | WIB Name: NEW YORK CITY| Region: New York City,63,63,3/7/2013Amended 4/8/2013,-----,5/31/2013,Economic,Plant Closing,Plant Closing,United Food and Commercial Workers Union Local 1102,"Jeannette Brea, Director Human Resources",(718) 425-5606,4064
"Mar-Can Transportation Co. Inc.318 East Third StreetMount Vernon, NY 10553",School Bus Transportation,Westchester | WIB Name: WESTCH/PTNM| Region: Mid-Hudson Region,124,124,4/8/2013,,6/30/2013,Loss of NYCDOE contract,Plant Closing,Plant Closing,,"Deborah Lloyd, Operations Manager",(914) 668-3772,4063
"B-Alert Inc.318 East Third StreetMount Vernon, NY 10553",School Bus Transportation,Westchester | WIB Name: WESTCH/PTNM| Region: Mid-Hudson Region,125,125,4/8/2013,-----,6/30/2013,Loss of New York City Department Of Education contract,Plant Closing,Plant Closing,Local I.B.T.,"Deborah Lloyd, Operations Manager",(914) 668-3772,4062
"Rainbow Transit, Inc.4-09 26th AvenueLong Island City, NY 11102",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,93,93,3/26/2013,,6/26/2013,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Indra Fouche,(718) 932-1500 Ext 101,4061
"Lurays Travel, LTD.4-09 26th AvenueLong Island City, NY 11102",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,23,23,3/26/2013,,6/26/2013,Economic,"Plant ClosingAdditional Lurays Travel Ltd. Sites affected2012-0246: 11-08 30th Avenue, Long Island City, NY 11102 - 25 affected",Plant Closing,Bumping rights do not exist.,Indra Fouche,(718) 932-1500 Ext 101,4060
"Citywide Transit, Inc.4-09 26th AvenueLong Island City, NY 11102",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,56,56,3/26/2013,,6/26/2013,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Indra Fouche,(718) 932-1500 Ext 101,4059
"CIFRA Escorts Inc. 4-09 26th AvenueLong Island City, NY 11102",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,197,197,3/26/2013,,6/26/2013,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Indra Fouche,(718) 932-1500 Ext 101,4058
"All American School Bus Corp.4-09 26th AvenueLong Island City, NY 11102",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,24,24,3/26/2013,,6/26/2013,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Indra Fouche,(718) 932-1500 Ext 101,4057
"Forty Six O Seven Co., Inc. - IHOP73-01 Northern BoulevardJackson Heights, NY 11372",Restaurant,Queens | WIB Name: NEW YORK CITY | Region: New York City,42,42,4/5/2013,-----,3/24/2013,Closed for repairs due to a fire-repairs may for a period of time that may exceed 6 months,Plant Closing,Plant Closing,UNITE HERE Local 100,"Terry Case, Vice President of Operations",(203) 417-6326,4056
,Nursing Home,Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,240,240,11/6/2012 Amended 4/5/2013,Postponed to occur between 4/5/2013-4/18/2013,4/18/2013,Economic,Plant Closing,Plant Closing,1199 SEIU United Healthcare Workers East,"Dennis Casey, Administrator",(315) 785-7400,4055
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY| Region: New York City,total number yet to be confirmed,48,2/28/2013Amended 4/4/2013,Will occur between 5/31/2013 and 7/31/2014,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,Dana Morgan,(212) 836-8330,4054
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY| Region: New York City,total number yet to be confirmed,2,4/4/2013,6/30/2013,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,"Dana Morgan, Human Resources Manager",(212) 836-8330,4053
"Grenadier Realty Corp. - New York City Housing Authority - UAC1925 Harrison AvenueBronx, NY 10462",Property Management Services,Bronx/Kings| WIB Name: NEW YORK CITY| Region: New York City,14,14,3/27/2013,-----,3/31/2013,Contract Loss with New York City Housing Authority,Plant Closing,Plant Closing,No bumping rights exist.,"Roderick Robertson, Director, Human Resources",(718) 642-2550,4049
"Bank of America475 Cross Point ParkwayGetzville, NY 14608",Bank,Erie | WIB Name: ERIE| Region: Western Region,1320,1320,4/1/2013,-----,6/23/2013,Site Acquisition,Plant Closing,Plant Closing,-----,"John Collingwood, Senior Vice President",(202) 661-7130,4048
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY| Region: New York City,total number yet to be confirmed,48,2/28/2013Amended 4/2/2013,Will occur between 5/31/2013 and 7/31/2014,12/31/2013,"Relocation of operations to Tallahassee, Florida",Plant Closing,Plant Closing,None of the affected employees are members of a labor organization.,Dana Morgan,(212) 836-8330,4047
"Art Stone, Inc. – The CompetitorManufacturing Division1795 Express Drive North, Box 2505Smithtown, NY 11787",Professional Dance Costumer Manufacturing Unit,Suffolk | WIB Name: SUFFOLK| Region: Long Island,36,36,4/1/2013,-----,7/1/2013,Economic,Plant Unit Closing,Plant Unit Closing,No workers are unionized.,"Ira Plutner, Controller",(631) 582-9500 Ext 143,4046
"SuperMedia LLC16 Corporate Woods BlvdAlbany, NY 12211",Publishing Operations Unit,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,37,37,4/2/2013,-----,6/28/2013,Economic,Plant Unit Closing,Plant Unit Closing,IBEW 2213,"Carl Mitchell, Human Resources Business Partner",(978) 762-1794,4045
"DynCorp International LLC - Aviation ResetBldg 2050, Munns Corner RoadFort Drum, NY 13602",Aviation operations,Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,71,71,4/1/2013,-----,7/28/2013,Loss of Army Aviation Reset Contract to L-3,Plant Unit Closing,Plant Unit Closing,Local Lodge 2920 International Association of Machinists and Aerospace Workers,James K. Thorn,(817) 224-1634,4043
"Albert Einstein College of Medicine of Yeshiva University (operating Sound View Throgs Neck Community Mental Health Center)2527 Glebe AvenueBronx, NY 10461",Perform services at Sound View Throgs Neck Community Mental Health Center.,Bronx | WIB Name: NEW YORK CITY | Region: New York City,Total affected for both sites is 92.,56,3/28/2013Amended: 3/29/2013,Layoffs will take place on 6/30/2013 or within 14 days thereafter.,6/30/2013,Montefiore Medical Center to take over operations of Sound View Throgs Neck Community Mental Health Center.,Plant Closing,Plant Closing,1199 SEIU and New York State Nursing Association.,"Yvonne M. Ramirez, Chief HR Officer",(718) 430-2541,4042
"WHM LLC (LaGuardia Airport Hotel)100-15 Ditmars BoulevardEast Elmhurst, NY 11369",Hotel management,Queens | WIB Name: NEW YORK CITY | Region: New York City,57,57,3/29/2013,It is expected that layoffs will occur on 6/23/2013 or within 14 days thereof.,6/23/2013,Sale of hotel,Plant Closing,Plant Closing,Non-union – the affected employees do not have bumping rights.,"Robert Rubenstein, SVP and Assistant General Counsel, WHM LLC",(561) 447-3269,4041
"Albert Einstein College of Medicine of Yeshiva University (operating Sound View Throgs Neck Community Mental Health Center)2527 Glebe AvenueBronx, NY 10461",Perform services at Sound View Throgs Neck Community Mental Health Center.,Bronx | WIB Name: NEW YORK CITY | Region: New York City,97,Total number affected for both sites is 97.,3/28/2013,Layoffs will take place on 6/30/2013 or within 14 days thereafter.,6/30/2013,Montefiore Medical Center to take over operations of Sound View Throgs Neck Community Mental Health Center.,Plant Closing,Plant Closing,1199 SEIU and New York State Nursing Association.,"Yvonne M. Ramirez, Chief HR Officer",(718) 430-2541,4040
"Lorissa Bus Service, Inc.145-40th 155th AvenueJamaica, NY 11434",Transportation,Queens | WIB Name: NEW YORK CITY| Region: New York City,24,24,3/21/2013,-----,6/30/2013,Economic,Plant Closing,Plant Closing,Local 1181 Amalgamated Transit Union,Fiorella Labiento,(716) 276-7100,4039
"Grandpa’s Bus Company, Inc.145-40th 155th AvenueJamaica, NY 11434",Transportation,Queens | WIB Name: NEW YORK CITY | Region: New York City,3,3,3/21/2013,-----,6/30/2013,Economic,Plant Closing,Plant Closing,Local 1181 Amalgamated Transit Union,Fiorella Labiento,(716) 276-7100,4038
"Bobby’s Bus Company, Inc.145-40th 155th AvenueJamaica, NY 11434",Transportation,Queens | WIB Name: NEW YORK CITY | Region: New York City,89,89,3/21/2013,-----,6/30/2013,Economic,Plant Closing,Plant Closing,Local 1181 Amalgamated Transit Union,Fiorella Labiento,(716) 276-7100,4037
"Logan Transportation Systems, Inc.432 Zerega AvenueJamaica, NY 10473",Transportation,Queens | WIB Name: NEW YORK CITY | Region: New York City,56,56,3/21/2013,-----,6/30/2013,Economic,Plant Closing,Plant Closing,Local 1181 Amalgamated Transit Union,Fiorella Labiento,(716) 276-7100,4036
"DRS Integrated Defense Systems and Services485 Cayuga RoadBuffalo, NY","leading supplier of integrated products, services and support to military forces, intelligence agencies and prime contractors worldwide",Erie | WIB Name: ERIE | Region: Western Region,36,36,3/28/2013,to occur between 6/28/2013 and 9/30/2013,9/30/2013,Relocation of the facility,Plant Closing,,Affected employees do not have bumping rights and are not represented by a union.,"Don Fairbairn, Senior Vice President, Human Resources",(240) 238-3963,4035
,Manufacturing sandwich spreads,Chautauqua | WIB Name: CHAUTAUQUA | Region: Western Region,133,133,1/3/2012 Amended: 3/27/2013,Some layoffs are postponed to occur between 4/5/2013 and 4/26/2013,4/5/2013,Economic,Plant Closing,Plant Closing,"Chapter 266, National Conference Firemen & Oilers District of Local 32 BJ/S.E.I.U.","Alice Clark, Vice President Labor & Employee Relations",(314) 877-7189,4034
"Canal Escorts, Inc.1 Coffey StreetBrooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,94,94,3/27/2013,-----,6/30/2013,Loss of contract with New York City Department Of Education,Plant Closing,Plant Closing,"Local 1181-1061, ATU, AFL-CIO","Lenny D’Amico, General Manager",(718) 852-0286,4032
,Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,134,134,2/21/2013,-----,2/20/2013,Strike against NY City DOE,Plant Closing,Plant Closing,"Local 1181-1061, ATU, AFL-CIO","Joseph Fazzia, President",(718) 852-0286,4031
,Mental Health Facility,Bronx | WIB Name: NEW YORK CITY| Region: New York City,30,30,3/22/2013  Amended,-----,3/29/2013,Economic,Plant Closing,Plant Closing,Local 1199 SEIU,Terence O'Connor,(718) 993- 1400,4030
"South Bronx Mental Health Council, Inc781 E. 142nd streetBronx, NY 10454",Mental Health Facility,Bronx | WIB Name: NEW YORK CITY | Region: New York City,58,58,3/22/2013,-----,3/29/2013,Economic,Plant Closing,Plant Closing,Local 1199 SEIU,Terence O'Connor,(718) 993- 1400,4029
,Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,260,260,3/21/2013,6/27/2013,7/1/2013,Economic,Plant Closing,Plant Closing,Local Union 1181 A.T.U.,"Joseph Termini Jr., President",(718) 714-1221,4028
"Boro Wide Buses, Inc.1 CoffeyStreetBrooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,99,99,3/27/2013,-----,6/30/2013,Loss of NYC DOE contract,Plant Closing,Plant Closing,Local 854 IBT,"Denny D'Amico,General Manager",(718) 852-0286,4027
"Pfizer Inc. 401 North Middletown RoadPearl River, NY 10965",Pharmaceutical Products,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,1500,34 - 18 non-bargaining unit colleagues & 16 bargaining unit colleagues,3/26/2013,To occur between 12/28/2012 and 6/28/2013,-----,Company Restructuring,Plant Layoff,Plant Layoff,-----,"Mariana Arteaga, Human Resources Director, Manager & Operational Support",(845) 602-3611,4026
"Hoyt Transportation Corp.2620 West 13th StreetBrooklyn, NY 11223",Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York CityBronx | WIB Name: NEW YORK CITY | Region: New York City,661 at both sites,661,3/21/2013,6/27/2013,7/1/2013,Economic,Plant Closing,Plant Closing,Local Union 1181 A.T.U.,"Joseph Termini Jr., President",(718) 714-1221,4025
"SUNY Downstate Medical Center at LICH - StaffCo Of Brooklyn LLC339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY | Region: New York City,1714,1714,3/25/2013,Between 6/18/2013 and 7/1/2013,6/18/2013,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association

Classification: Plant Closing","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4024
"Royal Health, LLC521 Fifth AvenueNew York, NY 10175","Managed Care Solutions, Services and Software",New York | WIB Name: NEW YORK CITY | Region: New York CitySuffolk / WIB Name: Suffolk / Region: Long Island,-----,39,3/18/2013Amended: 3/25/2013,6/15/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Ed Cotes, Chief Operting Officer","(212) 808-4775, Extension #114",4023
"Scolaro, Shulman, Cohen, Fetter & Burstein, P.C. (primary office)507 Plum Street, Suite 300Syracuse, NY 13204",Attorneys and Counselors at Law,Onondaga | WIB Name: ONONDAGA | Region: Central RegionMonroe / WIB Name: Monroe / Region: Central Region,,50,3/22/2013,6/17/2013,-----,Economic,Plant Layoff,Plant Layoff,The affected employees are non-union.,"Patricia Shine, Chief Operating Officer and Human Resources Manager",(315) 471-8111,4021
"Acme Bus Corporation/Baumann and Sons Buses, Inc. 351-4 Old Riverhead RoadWesthampton, NY 11977",Bus transportation services for the Suffolk County Pre-K Program.,Suffolk | WIB Name: SUFFOLK | Region: Long Island,73,73,3/22/2013,-----,6/30/2013,Potential contract loss with the Suffolk County Pre-K Program to provide bus transportation services.,Possible Plant Closing,Plant Closing,IBT Local 1205,"James J. Poisella, Jr., Director of Human Resources","(631) 471-4600, extension #111",4019
,Commercial Industrial Laundry,Hempstead | WIB Name: HEMPSTEAD | Region: Long Island,225,225,12/10/2012 Amended: 3/21/2013,To occur between 3/7/2013 and 3/21/2013. The layoff period is being extended from 3/7/2013 -- 3/21/2013 to 3/22/2013 -- 4/26/2013.,3/21/2013,Economic,Plant Closing,Plant Closing,"Workers United, Laundry Distribution and Food Service Joint Board",Tammy Smith DeJesus,(678) 823-4225,4018
"Cargill Deicing Technology191 Portland Point RoadLansing, NY 14882",Salt mine,Tompkins | WIB Name: TOMPKINS | Region: Southern Region,-----,130,3/21/2013,"The Lansing facility layoff will begin on June 10, 2013 and end on August 8, 2013.",-----,Unforeseen business conditions caused by the lack of snow this winter.,Temporary Plant Layoff,Temporary Plant Layoff,Employees slated for layoff will not be able to displace (bump) other employees to maintain their employment.,"Toni Adams, HR Manager",(607) 533-3701,4017
"NYSARC, Inc. Putnam County Chapter – PARC Program125 Baldwin Place RoadMahopac, NY 10541",Preschool Program,Putnam | WIB Name: WESTCH/PTNM | Region: Mid-Hudson Region,47,47,3/21/2013,Layoffs will commence on 6/21/2013 and continue through 8/9/2013,8/9/2013,Economic,Plant Closing,Plant Closing,No bumping rights for employees.,"Diane Capizzuto, Chief HR Officer",(845) 278-7272Ext 2480,4016
"Center for Disability Services, Inc. Fulton-Montgomery CloverPatch Early Childhood (FMCP) Program at St. Mary's School8 Kopernik BoulevardAmsterdam, NY 12010","CloverPatch Early Childhood Services provides evaluation, intervention, preschool classes, and after school programs to children with special needs.",Fulton and Montgomery Counties | WIB Name: FMS | Region: Mohawk Valley Region,37,37,3/19/2013,-----,6/21/2013,Economic,Plant Closing,Plant Closing,There are no bumping rights for the affected workers at any of these locations.,"Karen Macri, Deputy Executive Director of Children’s Services",(518) 437-5687,4015
"Indian River Central School School Bus Tranpsporation TerminalFreeman Bus Corporation32780 U.S. Route 11Philadelphia, NY 13673",School Bus Transportation,Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,152,152,3/20/2013,To commence on 6/21/2013 and continue through contract end date of 6/28/2013.,6/28/2013,Loss of Contract with Indian River Central School,Plant Closing,Plant Closing,There is no bargaining unit.,"Robert Freeman III, President",(315) 788-1900,4014
"Royal Health, LLC521 Fifth AvenueNew York, NY 10175","Managed Care Solutions, Services and Software",New York | WIB Name: NEW YORK CITY | Region: New York CitySuffolk / WIB Name: Suffolk / Region: Long Island,-----,39,3/18/2013,6/15/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Ed Cotes, Chief Operting Officer","(212) 808-4775, Extension #114",4013
"Acme Bus Corp.21 Fulton StreetMiddletown, NY 10940",Provides transportation to the special needs pre-school children's program.,Orange | WIB Name: ORANGE | Region: Mid-Hudson Region,165,165,3/18/2013,Layoffs are expected to occur between 6/15/2013 and 6/30/2013.,6/30/2013,Contract Expiration with the Orange County Department of Health effective 6/30/2013.,Possible Plant Closing,Possible Plant Closing,There are no bumping rights for the affected workers.,"James J. Poisella, Jr., Director of Human Resources","(631) 471-4600, Extension #111",4011
"CoreLogic Credco, LLC (operating unit of CoreLogic)826 East Gate Boulevard, Suite 310 & 315)Garden City, NY 11530",Credit report provider,Nassau | WIB Name: HEMPSTEAD | Region: Long Island,20,20,3/15/2013,Terminations will begin on 6/14/2013 and end on 11/1/2013.,11/1/2013,Economic,Plant Closing,Plant Closing,All positions and jobs at the facility will be permanently eliminated with no opportunity for bumping.,"Anitta Spenner, HR Director",(515) 344-1801,4010
"Y Four By RSR LLC (DBA Four at YOTEL New York) FOUR, DohYo and Terrace restaurants at YOTEL570 Tenth AvenueNew York, NY 10036",Food and beverage service operations.,New York | WIB Name: NEW YORK CITY | Region: New York City,102,102,3/18/2013,All employees will be terminated within a 14-day period beginning on 3/18/2013.,3/18/2013,Termination of restaurant agreement with the YOTEL.,Plant Closing,Plant Closing,No bumping rights exist for the affected employees.,"Ms. Chris Moffet, Human Resources Consultant",(970) 471-4474,4009
"HMSHost International, Inc.JFK International Airport, Terminal 2Jamaica, NY 11430",Food Service,Queens | WIB Name: NEW YORK CITY | Region: New York City,128,128,3/14/2013,5/14/2013,-----,"Delta Airlines, Inc. to recapture Terminal 2",Plant Layoff,Plant Layoff,"Local 100, UniteHere","Mark Davis, Senior Director of Operations",(717) 773-1815,4008
"CNN America, Inc. - Starting PointOne Time Warner CenterNew York, NY 10019",Television show,New York | WIB Name: NEW YORK CITY| Region: New York City,40,40,3/13/2013,-----,6/11/2013,Economic,Plant Unit Closing,Plant Unit Closing,None of the affected employees are represented by a union and none have any “bumping” rights.,"Janet Sheskin, Director of Human Resources",(212) 275-0824,4007
"Credit Suisse Securities (USA) LLCOne Madison Avenue and Eleven Madison Avenue (one site)New York, NY 10010",Financial Institution,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,94,3/12/2013,Will occur between 4/1/2013 and 5/29/2013,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Ketty K. Russeva, Managing Director, Human Resources",(212) 538-8263,4006
"The Food Emporium2008 BroadwayNew York, NY 10019",Grocery Store,New York | WIB Name: NEW YORK CITY| Region: New York City,136,136,3/12/2013,-----,6/6/2013,Economic,Plant Closing,Plant Closing,UFCW Local 342,"Derek Kinney, Vice President, Human Resources & Labor Relations",(201) 571-4018,4005
"Mercy of Northern New York218 Stone StreetWatertown, NY 13601",Nursing Home,Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,240,240,11/6/2012Amended 3/12/2013,Postponed to occur between 3/22/2013-4/4/2013,4/4/2013,Economic,Plant Closing,Plant Closing,1199 SEIU United Healthcare Workers East,"Dennis Casey, Administrator",(315) 785-7400,4004
"The Scotsman Press, Inc.1658 Clark Street RoadAuburn, NY 13021",Commercial Printing,"Cayuga | WIB Name: CAYUGA/CORT, OSWEGO, ONONDAGA| Region: Central RegionBroome | WIB Name: BROOME/TIOGA| Region: Southern Region",6,6,3/11/2013,-----,3/8/2013,Economic,Plant Closing,Plant Closing,Non-union,"William G. Veit, President",(315) 234-2355,4003
"JPMorgan Chase Mortgage Bank – Default Control Business Unit4 Chase Metro Tech CenterBrooklyn, NY",Mortgage Bank – Default Control Business Unit,Kings | WIB Name: NEW YORK CITY| Region: New York City,7,7,3/8/2013Amended: 3/11/2013,-----,6/4/2013,Economic,Plant Unit Closing,Plant Unit Closing,Employees are not represented by a union and bumping rights do not exist.,"Linda Padilla, Regional Director Corporate Employee Relations",(212) 552-6048,4001
"JPMorgan Chase Mortgage Bank – Default Control Business Unit4 Chase Metro Tech CenterBrooklyn, NY",Mortgage Bank,Kings | WIB Name: NEW YORK CITY| Region: New York City,7,7,3/8/2013,-----,6/4/2013,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and bumping rights do not exist.,"Linda Padilla, Regional Director Corporate Employee Relations",(212) 552-6048,4000
,Investment banking,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,11,2/6/2013 Amended 3/8/2013,5/15/2013 and within the 14 day period following,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights are applicable.,Allison Kramer Deeb,(212) 412-3157,3999
