Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Eastman Kodak Company - Kodak Manitou2600 Manitou RoadRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,2,3/19/2012,Layoffs will occur between 5/26/2012 and 11/30/2012.,-----,Economic,Plant Layoff,Plant Layoff,,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3569
"Chancellor, Masters and Scholars of the University of Cambridge (aka Cambridge University Press)100 Brook Hill DriveWest Nyack, NY 10994",Publishing business of the University of Cambridge,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,36,3/19/2012,6/18/2012,-----,Economic,Plant Layoff,Plant Layoff,None of Cambridge University Press’s employees are unionized.,"Judith K. Grace, HR Director, Americas",(212) 337-5045,3568
"Grubb & Ellis Management Services, Inc. (National Client Service Center)155 Myers Corners Road, Suite 201Wappingers Falls, NY 12590",Commercial Real Estate Services firm,Dutchess | WIB Name: Dutchess | Region: Mid-Hudson RegionErie / WIB Name: Erie / Region: WesternNew York / WIB Name: New York / Region: New York City,143 (all 4 sites),33,3/19/2012,3/25/2012,-----,Sale in bankruptcy of Grubb & Ellis assets.,Potential Plant Layoff/Closing,Potential Plant Layoff/Closing,"Local 32 BJ SEIU at the West 18th Street, New York, NY site only.","Amanda Piwonka, Senior Vice President, Human Resources",(714) 975-2371,3567
,Call Center,Cattaraugus | WIB Name: WESTERN| Region: Western Region,---,From 21 to 20 - 1 additional employee termination has been rescinded.,11/18/2011 Amended 3/16/2012,3/15/2012,-----,Economic,Plant Layoff,Plant Layoff,There are no bumping rights at this location and the employees are not represented by any union.,"Kathy Kippley, Director of Human Resources",(952) 948-5353,3565
,Department Store,Nassau | WIB Name: HEMPSTEAD | Region: Long Island,275,275,3/15/2012,-----,3/14/2012,Site remodeling. The store is expected to re-open to the public,Plant Closing,Plant Closing,The affected employees are not represented by a union.,"Michael Cannata, Regional HR Business Partner",(503) 612-4849,3564
"All Star Café (New York), Inc d/b/a Planet Hollywood1540 BroadwayNew York, NY 10036",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,277,277,3/9/2012Amended 3/13/2012,Will occur on the 14-day period commencing on 6/8/2012.,6/4/2012,Renovation of premises,Plant Closing,Plant Closing,No Union representation and no bumping rights for affected employees.,"Sam Jones, General Manager",(212) 333-7827,3562
"New Process Gear, Inc. (Division of Magna Powertrain)6600 New Venture Gear DriveEast Syracuse, NY 13057",Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,139,10/5/2011 Amended 3/12/2012,Will occur between 1/2/2012 through 1/15/2012.Layoff dates for some will be postponed to occur through 6/16/2012.,-------,Economic,Plant Closing,Plant Closing,UAW Local 2149,"Tom Albanese, Labor Relations Manager",(315) 432-4094,3560
"St. Vincent Catholic Medical Centers of New YorkBayley Seton Hospital75 Vanderbilt AvenueStaten Island, NY 10304",Hospital,Richmond | WIB Name: NEW YORK CITY| Region: New York City,63,63,12/16/2011 Amended 3/12/2012,-----,Layoffs originally scheduled to take place on 2/23/2012 will now be postponed to occur on 3/15/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3559
"St. Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueNew York, NY 10304",Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,553,553 518,6/16/2011 Amended 3/12/2012,-----,Employee separations scheduled to take place 2/23/2012 or later will now be postponed to occur 3/15/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3558
"All Star Café (New York), Inc d/b/a Planet Hollywood1540 BroadwayNew York, NY 10036",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,277,277,3/9/2012,Will occur on the 14-day period commencing on 6/8/2012.,6/4/2012,Economic,Plant Closing,Plant Closing,No Union representation and no bumping rights for affected employees.,"Sam Jones, General Manager",(212) 333-7827,3557
"Family and Children's Association-Long Island Counseling Center510 Hempstead TurnpikeWest Hempstead, NY 11552",Children and Family Services,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,-----,26,1/23/2012Amended 3/8/2012,4/15/2012,-----,Economic,Plant Closing,Plant Closing,Local 1199 SEIU,"Peggy Sicari, Senior Director of Human Resources",(516) 746-0350 Extension 314,3556
"Cabrini Center for Nursing & Rehabilitation Center542 East 5th StreetNew York, NY 10009",Nursing & Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,273,273,3/8/2012,-----,6/6/2012,Economic,Plant Closing,Plant Closing,SEIU 1199 United Health Care Workers East,"Mary Devlin, Administrator",(212) 358-6266,3555
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,164,3/8/2012,3/5/2012,-----,Hospital lab did not meet standard DOH requirements.,Plant Layoff,Plant Layoff,1199 SEIU,"Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3554
"Time Warner Cable810 Seventh Avenue, 41st FloorNew York, NY 10019",Telecommunications provider,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,65,3/7/2012,------,6/7/2012,Economic,Plant Closing,Plant Closing,No Union,"Seepa Lee, Vice President of Human Resources",(704) 731-3454,3553
"Sodexo (St. Elizabeth Ann's Health Care & Rehabilitation Center)91 Tompkins AvenueStaten Island, NY 10304",Food Services,Richmond | WIB Name: NEW YORK CITY| Region: New York City,"43 (40)
Layoff Date: -----
Closing Date: Previously scheduled to occur on or about 1/31/2012; is now postponed to occur between 3/15/2012 and 3/31/2012.
Reason for Dislocation: Contract loss based on sale of facility.
ERNUM: -----
Union: 1199 SEIU
Classification:Plant Closing",43 (40),12//22/2011Amended:3/7/2012,-----,"Previously scheduled to occur on or about 1/31/2012; is now postponed to occur between 3/15/2012 and 3/31/2012.
Reason for Dislocation: Contract loss based on sale of facility.
ERNUM: -----
Union: 1199 SEIU
Classification:Plant Closing",Contract loss based on sale of facility.,Plant Closing,Plant Closing,1199 SEIU,"Georgia Colquhoun-Pryce, Human Resources Director",(516) 240-2205,3551
"Sirius America Insurance Company One Liberty PlazaNew York, NY",Reinsurance and Insurance Company-Property and Casualty,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,26,3/5/2012,2/29/2012,-----,Economic,Plant Layoff,Plant Layoff,There are no bumping rights and employees are not covered by the terms of a collective bargaining agreement.,"Geanie Villomann, SVP & Director, Human Resources",(212) 312-2545,3550
"Ricoh Production Print Solutions LLC33 Lewis Road First FloorBinghamton, NY 13905",Printing,Broome | WIB Name: BROOME/TIOGA| Region: Southern Region,-----,22,3/5/2012,5/31/2012 (11 affected) and 7/31/2012 (11 affected),-----,Economic,Plant Layoff,Plant Layoff,No union representing this employee group.,"Ken MacFerrin, Director. Global Staffing and Talent",(720) 222-3352,3549
"Gateway Energy Services Corporation(wholly-owned subsidiary of Direct Energy Services, LLC)400 Rella Boulevard, Suite 300Montebello, NY 10901",Energy Service Provider,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,68,7 (assigned to its Finance and Operations Departments),3/5/2012,5/31/2012,-----,Consolidations resulting from a corporate merger,Plant Layoff,Plant Layoff,There is no collective bargaining agreement or collective bargaining representative for the affected employees.,"Sophia Dorry, Director of HR",(845) 503-5225,3548
,"Commercial Lighting, Commercial Lighting Design",Oyster Bay | WIB Name: OYSTER BAY| Region: Long Island Region,106,26,3/2/2012,Layoffs to occur between 6/1/2012 and 10/12/2012,-----,Economic,Plant Layoff,Plant Layoff,International Brotherhood of Electrical Workers Local 3,Phil Schaefer,(516) 470-1001,3547
"Aurora Bank FSB, Aurora Loan Services - NY1271 Sixth Avenue, 46th FloorNew York, NY 10020",Bank,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,3,3/1/2012,6/9/2012,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Karen Crockett, SVP, Human Resources",(720) 945-5917,3546
"Eastman Kodak Company - Kodak Manitou2600 Manitou RoadRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,70,2/29/2012 Amended,will occur through 5/23/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,3545
"Eastman Kodak Company - Kodak Manitou2600 Manitou RoadRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,65,2/29/2012,2/20/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,3544
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NY",E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,115,11/1/2011Amended 2/28/2012,Layoffs will be implemented in phases beginning on 1/27/2012-some layoffs have been postponed to occur until 4/24/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3543
"ARAMARK New York Regional Staffing Center230 West 41st Street, Suite 1303New York, NY 10036",Staffing Center,New York | WIB Name: NEW YORK CITY| Region: New York City,122,122,2/28/2012,-----,5/24/2012,Economic,Plant Closing,Plant Closing,"Employees are not represented by a union, and there are no bumping rights.","N. Elise Nocito, Senior HR Director",(215) 409-7352,3542
"Courtyard New York Manhattan/Upper Eastside/Marriott International, Inc.410 92nd StreetNew York, NY 10128",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,59,59,1/9/2012Amended 2/28/2012,-----,original closing date - 3/30/2012 Closing date has been postponed to occur on or about 6/1/2012.,Bankruptcy,Plant Closing,Plant Closing,Hotel & Motel Trades Council,"Patricia G. Cousins, Vice-President & Assistant General Counsel",(301) 380-4274,3541
"New Process Gear, Inc. (Division of Magna Powertrain)6600 New Venture Gear DriveEast Syracuse, NY 13057",Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,139,10/5/2011 Amended 2/27/2012,Will occur between 1/2/2012 through 1/15/2012.Layoff dates for some will be postponed to occur through 4/1/2012.,11/30/2011,Economic,Plant Closing,Plant Closing,UAW Local 624,"Tom Albanese, Labor Relations Manager",(315) 432-4094,3539
"Canoe Ventures, LLC1251 Avenue of the AmericasNew York, NY 10020",Develops Products and Services for Interactive TV,New York | WIB Name: NEW YORK CITY| Region: New York City,67,67,2/23/2012,-----,5/23/2012,Economic,Plant Closing,Plant Closing,"There is no union that represents this employees group and no provision for transfer, bumping or reassignment.","Barbara Schiola, Director of Human Resources",(212) 364-3617,3538
"Weekly Reader Corporation-Wholly owned subsidiary of The Reader's Digest Association44 S. BroadwayWhite Plains, NY 10601",Weekly Publication,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,40,40,2/22/2012,-----,5/31/2012,Economic,Plant Closing,Plant Closing,There are no bumping rights at this location.,"Phyllis Gebhardt, Vice President, North America HR & Global Talent Management",(888) 243-5723,3534
"Home Services Systems, Inc.32-75 Steinway StreetAstoria, NY 11103",Home care services,Queens | WIB Name: NEW YORK CITY| Region: New York City,1952,1952,9/26/2011 Amended 2/21/2012,-----,Original closing date has been postponed from 12/31/2011 and will now occur on 3/24/2012.,Reorganization of services to managed care provider contracts,Plant Closing,Plant Closing,1191 SEIU There are no bumping rights.,"Callie Tserpelis, Program Director",(718) 726-4444,3533
"Saint Vincent Catholic Medical Centers of New York – Corporate450 West 33rd StreetNew York, NY 10011",Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,2,10/6/2011 Amended 2/16/2012,12/29/2011 postponed to occur on 5/9/2012 or later,No exact closing date given at this time.,Economic,Plant Closing,Plant Closing,"1199 SEIU, Service Employees International Union - There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3532
"Data Listing Services (Jamestown), LLC DBA: The Connection1010 Wayne StreetOlean, NY 14760",Call Center,Cattaraugus | WIB Name: WESTERN| Region: Western Region,---,From 32 to 21 - 1 additional employee termination have been rescinded,11/18/2011 Amended 2/16/2012,2/15/2012 some layoffs have now been postponed to occur on 3/15/2012.,-----,Economic,Plant Layoff,Plant Layoff,There are no bumping rights at this location and the employees are not represented by any union.,"Kathy Kippley, Director of Human Resources",(952) 948-5353,3531
"Time Warner Cable-Outbound Sales Department10-15 14th AvenueCollege Point, NY",Telecommunications provider,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,74,2/14/2012,------,5/10/2012,Economic,Plant Unit Closing,Plant Unit Closing,"There is no union that represents this employee group at this facility and no provision in the Company’s policy for transfer, bumping, or reassignment for salaried office or management personnel.","Concetta D. Cilberti, Vice President, Human Resources",(212) 420-5503,3530
"The Bank of New York Mellon (Treasury Services Operations Deposit Accounting Operating Unit)101 Barclay Street Floor 3WNew York, NY 10286",Treasury Services Operations Deposit Accouting Operating Unit,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,8,2/14/2012,will occur between 5/18/2012 and 5/31/2012,7/1/2012,Economic,Plant Unit Closing,Plant Unit Closing,Company does not permit bumping and employees are not represented by a union.,"Gloria Kingstrom, Human Resources Consultant",(212) 815-3632,3529
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NY",E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,2/13/2012,5/10/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3528
"Ocean Side Institutional Industries, Inc.129 Hanse AvenueFreeport, NY 11520",Commercial laundry services,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,-----,3,2/13/2012,5/10/2012,closing date undetermined as yet.,Economic,Potential Plant Closing,Potential Plant Closing,Bumping rights involved.,"Jack Ferrara, Vice President",(516) 766-1461,3527
"Transcom Worldwide (US) Inc.1000 Young Street Suite 500Tonawanda, NY 14150",Customer Relationship Management Provider – Call Center,Erie | WIB Name: ERIE| Region: Western Region,80,80,2/13/2012,Will begin on 5/18/2012.,Undetermined at this time.,Consolidation of sites,Plant Closing,Plant Closing,Employees are non-union and are not subject to any “bumping rights”.,"Ann Ricci, Human Resources Manager - Corporate",(877) 637-2615 Ext 35016,3526
"Connaught Group Ltd.16 East 52nd StreetNew York, NY 10022",Mfg and sell high end women's clothing,New York | WIB Name: NEW YORK CITY| Region: New York City,82,82,2/7/2012,1/30/2012 through 2/15/2012,2/15/2012,Economic,Plant Closing,Plant Closing,"None of the affected employees are members of a collective bargaining unit, and there are no bumping rights relating to this matter.","Lucille Mavrokefalos, HR Manager",(631) 487-9091,3525
,Converted Paper and Paperboard Products,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,186,186,2/10/2012,Terminations will occur between 5/10/2012 through the course of 2012.,5/10/2012,Economic,Plant Closing,Plant Closing,Employees are not represented by a union.,"Nadine McGonigle, Regional P & P Northeast Manager",(201) 712-7305,3524
"St Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueNew York, NY 10304",Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,553,553,6/16/2011 Amended 2/9/2012,-----,1/31/2012 Some employee separations will be postponed to occur on 2/23/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3523
"St Vincent Catholic Medical Centers of New YorkBayley Seton Hospital, 75 Vanderbilt AvenueStaten Island, NY 10304",Hospital,Richmond | WIB Name: NEW YORK CITY| Region: New York City,63,63,12/16/2011 Amended 2/9/2012,-----,Layoffs originally scheduled to take place on 9/15/2011 will now be postponed to occur on 2/23/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3522
"Sealed Air Corporation201 A StreetScotia, NY 12302",Converted Paper and Paperboard Products,Schenectady | WIB Name: CAPITAL DISTRICT| Region: Capital Region,70,70,2/9/2012,To occur between 5/10/2012 and 5/20/2012,5/20/2012,Economic,Plant Closing,Plant Closing,There are no bumping rights.,"Sonia Aponte, Manager, People & Performance Northeast",(201) 712-7332,3521
"Time Warner Cable (Outbound Sales Department)130 Washington Avenue Ext.Albany, NY",Internet Service Provider,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,155,155,2/9/2012,-----,5/10/2012,Economic,Plant Unit Closing,Plant Unit Closing,"There is no union that represents this employee group and no provision for transfer, bumping or reassignment.","Mary Ellen Olenyk, Sr. Director, Human Resources",(518) 242-8826,3520
,Debt recovery service,New York | WIB Name: NEW YORK CITY| Region: New York City,131,131,2/7/2012,Scheduled to occur between 5/7/2012 and 5/20/2012,5/20/2012,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and bumping rights do not exist.,Bill Cohen,(212) 695-8750,3518
,"Online: networking, industry news, advertising, marketing and publishing services",New York | WIB Name: NEW YORK CITY| Region: New York City,57,57,2/6/2012,"14 employees terminated on 2/3/2012, 45 employees due to be terminated 5/2/2012",on or around 5/2/2012,Sale of Company and Assets,Plant Closing,Plant Closing,"Employees are not represented by a union, and they do not have any bumping rights.","Deirdre Kelly, Vice President, Human Resources",(212) 503-6050,3517
,Commercial laundry services,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,105,105,2/6/2012,first separation is expected to occur on 5/3/2012,closing date undetermined as yet.,Economic,Potential Plant Closing,Potential Plant Closing,Bumping rights involved.,"Jack Ferrara, Vice President",(516) 766-1461,3516
,Health Maintenance Organization,Ulster | WIB Name: ULSTER| Region: Mid-Hudson Region,84,84,2/1/2012,Layoffs will occur during the period 5/1/2012-10/31/2012.,10/31/2012,Economic,Plant Closing,Plant Closing,Bumping rights do not exist. Affected employees are not represented by a union.,"Bill Voigt, Director of Employee Relations",(646) 447-5964,3514
,Home Mortgage Origination Operation,Suffolk | WIB Name: SUFFOLK| Region: Long Island,55,55,2/2/2012,4/30/2012,5/31/2012,Economic,Plant Closing,Plant Closing,None of the affected employees are represented by a union and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.,"Lynne E. DiStasio, Vice President",(212) 578-3713,3513
,"Food Service, vending, dry cleaning and movie rental services",Suffolk | WIB Name: SUFFOLK| Region: Long Island,26,26,2/2/2012,-----,3/30/2012,Loss of Contract,Plant Closing,Plant Closing,Bumping rights do not exist.,"Mahlet Tesfatsion, Sr. HR Manager",(646) 957-3290,3512
,Call Center,Cattaraugus | WIB Name: WESTERN| Region: Western Region,---,32 - 10 employee terminations have been rescinded,11/18/2011 Amended 2/2/2012,2/15/2012 some layoffs have now been postponed to occur on 3/15/2012.,-----,Economic,Plant Layoff,Plant Layoff,There are no bumping rights at this location and the employees are not represented by any union.,"Kathy Kippley, Director of Human Resources",(952) 948-5353,3511
,Financial Institution,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,109,1/30/2012,Commencing on 3/8/2012 and extending through 5/1/2012,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Mindy Schwartz, Managing Director, Human Resources",(212) 538-6703,3510
,Pharmaceutical Products,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,71 - 24 non-bargaining unit colleagues & 47 bargaining unit colleagues,1/30/2012,from 12/16/2011through 6/29/2012,-----,Company Restucturing,Plant Layoff,Plant Layoff,-----,"Elaine Cunningham, Human Resources Director",(845) 602-2173,3509
,Retail Clothing Stores and Corporate office,New York | WIB Name: NEW YORK CITY| Region: New York City,56,56,1/27/2012,4/25/2012,4/25/2012 – retail store closings and layoffs to occur in corporate office,Economic,Plant Closings,Plant Closing,-----,"Amy Salerno, VP-Head of Human Resources North America",(212) 401-1116,3508
,Grocery Market,Kings | WIB Name: NEW YORK CITY | Region: New York City,32,32,1/27/2012,4/30/2012,4/30/2012,Economic,Plant Closing,Plant Closing,UFCW Local 342; RWDSU Local 338,Barbara G. Berger,(845) 920-1010 ext. 122,3507
,Energy Service Provider,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,68,7 (assigned to its Commercial Sales and Marketing Departments),1/27/2012,3/30/2012,-----,Consolidations resulting from a corporate merger,Plant Layoff,Plant Layoff,There is no collective bargaining agreement or collective bargaining representative for the affected employees.,"Sophia Dorry, Director of HR",(845) 503-5225,3506
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NY",E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,14,1/26/2012,4/24/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3505
"Innovative Global Brands130 Motor ParkwayHauppauge, NY 11788",Marble and granite supplier,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,47,1/26/2012,4/20/2012,-----,Economic,Plant Layoff,Plant Layoff,"No union representation and there is no provision for transfer, bumping or reassignment.",Kim Rodriguez,(631) 297-0266,3504
"Fidelity InvestmentsOne World Financial Center, 200 Liberty StreetNew York, NY 10281",Security Investment,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,27- employees who have not accepted relocation packages,1/25/2012,"12 employees will be terminated on 4/30/2012, 15 employees on 5/31/2012",5/31/2012,Relocation of office to NJ location-expiration of lease at present location,Plant Closing,Plant Closing,-----,"Maria Kulsick, Vice President, Human Resources",(603) 791-3459,3502
"Family and Children's Association100 E. Old Country RoadMineola, NY 11501",Children and Family Services,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,-----,40,1/23/2012,4/15/2012,-----,Economic,Plant Layoff,Plant Layoff,Local 1199 SEIU,"Peggy Sicari, Senior Director of Human Resources",(516) 746-0350 Extension 314,3501
,Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,139,10/5/2011 Amended 1/20/2012,Will occur between 1/2/2012 through 1/15/2012.  Layoff dates for some will be postponed to occur between 2/6/2012 and 2/19/2012.,11/30/2011,Economic,Plant Closing,Plant Closing,UAW Local 624,"Tom Albanese, Labor Relations Manager",(315) 432-4094,3500
"St Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueNew York, NY 10304",Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,553,553,6/16/2011 Amended 1/18/2012,-----,1/31/2012 Some employee separations will be postponed to occur on 1/17/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3499
"St Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueStaten Island, NY 10304",Rehabilitation Center,Richmond | WIB Name: NEW YORK CITY| Region: New York City,-----,1,1/18/2012,1/31/2012,1/31/2012,Sale of facility,Plant Closing,Plant Closing,1199,"Steven R. Korf, CFO",(212) 356-4415,3498
"St Vincent Catholic Medical Centers of New York St Jerome’s Health Services - Holy Family Home1740 84th StreetBrooklyn, NY 11214",Geriatric Care,Kings | WIB Name: NEW YORK CITY| Region: New York City,273,273,2/16/2011 Amended 1/18/2012,-----,Some layoffs scheduled to occur on 8/9/2011; have been postponed to occur through 1/31/2012 or later,Anticipated sale of facility,Conditional Plant Closing,Conditional Plant Closing,1199 SEIU United Healthcare Workers,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3497
"A & P/Waldbaum's Store #449711 East Jericho TurnpikeHuntington Station, NY 11746",Grocery Store,Suffolk | WIB Name: SUFFOLK| Region: Long IslandWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,543 for all locations indicated in this notice,53,1/17/2012,-----,4/9/2012,Economic,Plant Closing,Plant Closing,"RWDSU Local 338, UFCW Local 342","Derek Kinney, Vice President, Human Resources and Labor Relations",(201) 571-4018,3496
"Saint Vincent Catholic Medical Centers of New York – Medical Center153 West 11th StreetNew York, NY 10011",Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,250 at both sites,7/18/2011 Amended 1/17/2012,"Layoff dates postponed, employees will be released on various dates through 1/31/2012.",No exact closing date given at this time.,Economic,Plant Closing,Plant Closing,"There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Human Resources",(212) 356-4415,3495
"Saint Vincent Catholic Medical Centers of New York – Medical Center153 West 11th StreetNew York, NY 10011",Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,7,1/17/2012,some layoffs postponed to occur on 1/31/2012,No exact closing date given at this time for this site and the corporate office locations.,Economic,Plant Closing,Plant Closing,"There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3494
"The Bon Ton7979 Pittsford-Victor RoadVictor, NY 14564",Department Store,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,78,78,1/13/2012,-----,3/30/2012,Economic,Plant Closing,Plant Closing,There will be no bumping rights for any affected employee.,"Denise Domian, Senior Vice President, Human Resources",(414) 212-6789,3493
"Thruway Food Markets and Shopping Center, Inc.78 Oak StreetWalden, NY 12586",Grocery Store,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,"143 full time and part time employees as defined under the provisions of Thruway Food Markets and Shopping Center, Inc.",143,1/13/2012,4/13/2012,Closing depends on the winding down and liquidation of its operations. Closing is expected to occur within the next 6 months.,Economic,Plant Closing,Plant Closing,UFCW Local 464 A,Phil Larocco,(845) 778-3535,3492
"New Process Gear, Inc. (Division of Magna Powertrain)6600 New Venture Gear DriveEast Syracuse, NY 13057",Automotive powertrain manufacturing plant,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,498,9/9/2011Amended 1/13/2012,Will occur between 12/5/2011 through 12/18/2011. 26 affected employee terminations extended to occur between 4/9-4/22/2012,11/30/2011,Economic,Plant Closing,Plant Closing,UAW Local 624,"Tom Albanese, Labor Relations Manager",(315) 432-4094,3491
"The Bon Ton38 Greece Ridge CenterRochester, NY 14626",Department Store,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,56,56,1/13/2012,-----,3/30/2012,Economic,Plant Closing,Plant Closing,There will be no bumping rights for any affected employee.,"Denise Domian, Senior Vice President, Human Resources",(414) 212-6789,3490
"State Farm1305 Old Walt Whitman Road, Suites 300, 210/220, 120, 110Melville, NY 11747",Insurance and Financial Services,Suffolk | WIB Name: SUFFOLK| Region: Long IslandOrange | WIB Name: ORANGE | Region: Mid-Hudson RegionOnondaga | WIB Name: ONONDAGA| Region: Central RegionErie | WIB Name: ERIE| Region: Western RegionSaratoga | WIB Name: SAR/WAR/WASH| Region: Capital RegionMonroe | WIB Name: MONROE | Region: Finger Lakes RegionNew York/WIB Name: New York/ Region: New York,283 - total for all sites listed,110 – Melville site only,12/5/2011Amended 1/11/2012,------,"Plant Closings will be in phases beginning: February 29, 2012, October 31, 2012, March 29, 2013 and September 30, 2013",Economic – consolidating operations,Plant Closing,Plant Closing,-----,"Mark Hurley, Human Resources Assistant Manager",(610) 358-7339,3489
