Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Whiting Door Manufacturing Corp.
                         113 Cedar Street
                         Akron, NY 14001",Manufacturing,Erie  | WIB: ERIE| Region: WESTERN REGION,-----,75+,3/30/2009,6/2009 (exact start date and length of layoff to be  determined),-----,Economic,Temporary Plant Layoff,Temporary Plant Layoff,"United Steel, Paper and  Forestry, Rubber, Manufacturing, Energy, Allied Industrial and 
  Services Workers  International Union USW Local 748","Michael T. Whiting, Vice President",(716) 542-5427,2152
,,,,,,,,,,,,,,2151
"Rohm and Haas Electronic Materials LLC
Freeport  Plant
272 Buffalo    Avenue
Freeport, NY 11520",Specialty Chemicals for Printed Circuit Electronics  & Metal Finishing Industries Mfg,Nassau | WIB: HEMPSTEAD  | Region: LONG ISLAND,35,"Four  (4) will be separated on June 30, 2009 and  remainder will be separated at different points through October 2009.",3/27/2009,6/30/2009,10/31/2009,Economic,Plant Closing,Plant  Closing,Bumping rights do not presently exist with  respect to any of the positions.,"Kari Godberson, Human Resources Manager",(516) 868-8800,2150
"International Business Machines Corporation (IBM)
2070 Route 52
Hopewell Junction, NY 12533",Software Applications--Computer Mfg,Dutchess | WIB: DUTCHESS | Region: HUDSON VALLEY,-----,54,3/27/2009,6/24/2009,-----,Economic,Plant Layoff,Plant  Layoff,IBM does not practice bumping rights.,"Diane Adams, East Fishkill  Site Human Resource Manager",(845) 894-2010,2149
"Eastman Kodak (Company Office)
343 State    Street
Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB: MONROE | Region: FINGER LAKES,-----,1,3/27/2009,Layoffs  will occur between 6/20/09 and 6/24/09.,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte Director, US&C Employee Services",(585) 781-1896,2148
"International Business Machines Corporation (IBM)
2070 Route 52
Hopewell Junction, NY 12533",Software Applications--Computer Mfg,Dutchess | WIB: DUTCHESS | Region: HUDSON VALLEY,-----,54,3/27/2009,6/24/2009,-----,Economic,Plant Layoff,Plant  Layoff,IBM does not practice bumping rights.,"Diane Adams, East Fishkill  Site Human Resource Manager",(845) 894-2010,2147
"Foamex LP
274 Sandusky    Road
Arcade, NY 14009",Manufactures flexible polyurethane foam products,Wyoming | WIB: GLOW| Region: FINGER LAKES,25,25,3/26/2009,-----,6/22/2009,Economic,Plant Closing,Plant  Closing,None of the affected  employees will have transfer rights.,"Vincent Pepenelli, Human Resources Director",(610) 744-2237,2145
Eastman Kodak Company Office 2008-W303 (additional  sites listed below),Photographic equipment and Supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,1,3/24/2009,To  begin between 6/13/2009 and 6/17/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2144
"Hoffmaster Group, Inc.
  537 Fitch    Street
  Oneida, NY 13421",Manufacture of Foodservice Products,Madison  | WIB: HMO| Region: CENTRAL REGION,70,70,3/24/2009,3/30/2009,4/24/2009 (some employees will remain until this date  to close out facility functions),Economic,Plant Closing,Plant  Closing,-----,"Dave Vierthaler, Vice President-Human Resources",(800) 558-9300 Ext 2277,2143
"USF Holland Inc. (2008-W300)
6618 Boss Road
Syracuse, NY 13211",Transportation service,"Onondaga | WIB: ONONDAGA  | Region: CENTRAL REGION
  Albany  / WIB: Albany/  Region Capital District",26,26,4/7/2009,-----,4/3/2009   and continuing for two week period thereafter,Economic,Plant Closing,Plant  Closing,Local  Union #317 Teamsters - Syracuse/Local #294 -Albany,"Steve Blubaugh, Vice President of Human Resources",(616) 395-5153,2139
"Cenveo Corporation
Cenveo Deer    Park
900 Grand Boulevard
Deer Park, NY 11729",Commercial Envelope Printing Facility,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,76,76,3/20/2009,"All manufacturing and production will cease on March  19, 2009.","All employees affected by the plant closing are  expected to be permanently laid off and their employment terminated on June 17,  2009.",Economic,Plant Closing,Plant  Closing,Local 318  United Steelworkers,"Jennifer Kane, Regional Director Human Resources",(610) 363-0900,2138
"Cipriani Fifth    Avenue LLC  d/b/a/ Rainbow Room
30 Rockefeller Plaza
New York, NY 10112",Dining and Dancing,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,261,261,3/20/2009,6/21/2009,6/21/2009,Economic,Plant Closing,Plant  Closing,-----,"Gabrielle Desintonio, Director of HR",(212) 632-5100,2137
"Ford Motor Company - Buffalo Stamping Plant
S-3663    Lakeshore Road
Buffalo, NY 14219",Manufacture Automotive Parts,Erie | WIB: ERIE | Region: WESTERN  REGION,869 (769  hourly; 100 salary),206,3/20/2009,3/23/09,-----,Economic,Temporary Plant Layoff,Temporary  Plant Layoff,UAW Local  #897; bumping rights exist,"Anade' Jacobs, HR Supervisor",(716) 821-4369,2136
"Covidien
986 Faichney    Drive
Watertown, NY 13601",Disposable  Medical Devices,Jefferson | WIB: JEFF/LEWIS| Region: North Country,247,247,3/19/2009,"Layoffs  in phases beginning 6/12/2009 and scheduled for  7/2009, 2/2010, 4/2010",6/1/2010,Economic,Plant Closing,Plant  Closing,"There are no bumping rights  available. None of these individuals are  represented by a 
  union.","Beth Erickson, Human Resources Manager",(315) 221-2106,2135
"First American Title Insurance Company of NY
16 West Main Street
Rochester, NY",Title Insurance,Monroe | WIB: MONROE| Region: FINGER LAKES,26,26,3/19/2009,6/18/2009,6/19/2009,Economic,Plant Closing,Plant  Closing,The employees are not  represented by a union and there are no bumping rights available.,"Kristie Fowler, Vice President & Human Resources  Manager",(212) 850-0604,2134
"Harman Consumer Group, Inc.
250 Crossways    Park Drive
Woodbury, NY 11797",Manufacture & Sales of High Fidelity Components,Nassau | WIB: OYSTER BAY| Region: LONG ISLAND,-----,41,3/19/2009  (Amended),"6/19/2009  (17 employees to be released on 6/19/09, remaining 24 will be released between  6/26-8/31/09)",6/1/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union.,Colleen Cooke,(516) 682-6452,2133
"American Steamship Company
                         500 Essjay Road
                         Williamsville, NY 14221",Shipping & Transportation,Erie  | WIB: ERIE| Region: WESTERN REGION,534,493 - order of layoffs will be determined by seniority  as necessary,3/18/2009,3/10/2009,-----,Economic,Plant Layoff,Plant  Layoff,American Maritime Officers Union/Seafarers  International Union/Steelworkers Union,"Kevin McMonagle, Vice President Human Resources and  Risk Management",(716) 635-0222,2132
"KV Pharmaceutical Company/Ther-Rx Corporation 2008-W291 Other site listed below
  11 Dover Court
  Wading River, NY 11792",Pharmeceutical Sales,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,-----,10,3/17/2009,3/6/2009,-----,Economic,Plant Layoff,Plant  Layoff,Affected employees do not  have a union representative and bumping rights will not exist.,"Melissa Hughes, Vice President of Human Resources",(314) 645-6600 Ext 3151,2130
"MedUS Services, LLC (Subsidiary of HealthNow New York  Inc.)
                             33 Lewis Road,    P.O. Box 5200
             Binghamton, NY 13902",Process Medicare Part B claims,Broome | WIB: BROOME/TIOGA|  Region: SOUTHERN TIER,-----,125,3/17/2009,6/10/2009,8/31/2009,Reevaluation of arrangement with National Government  Services,Plant Unit Closing,Plant  Unit Closing,"None  of the employees at this facility are represented by a union. No bumping 
  rights for affected employees.",Karen Merkel-Liberatore,(716) 887-8811,2129
"Ford Motor Co. - Buffalo  Stamping Plant
S3663 Lake    Shore Road
Blasdell, NY 14219",Manufacturing Automotive Parts,Erie  | WIB: ERIE| Region: WESTERN REGION,-----,50,3/17/2009,"Between  3/6/2009, 3/16/2009, 4/20/2009, 4/27/2009 and  6/22/2009",-----,Economic,Plant Layoff,Plant  Layoff,UAW Local #897/Bumping rights do exist.,"Anade' Jacobs, Human Resources Supervisor",(716) 821-4369,2128
"Eastman Kodak Company Office 2008-W287 (additional  site listed below)
343 State    Street
Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,2,3/17/2009,To  begin between 6/4/2009 and 6/12/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2127
"Grace Manor Health Care Facility
10 Symphony    Circle
Buffalo, NY 14201",Skilled Nursing Facility,Erie  | WIB: ERIE| Region: WESTERN REGION,233,233,3/13/2009,-----,5/22/2009,Economic,Plant Closing,Plant  Closing,SEIU 1199 Upstate/no bumping rights exist for the affected employees,"Marc Walker, Administrator",(716) 884-7223,2126
"Stanford Financial Group
330 Madison    Avenue 36th  Floor
New York, NY 10017",Broker-dealer and Investment Advisor,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,75,75,3/13/2009,-----,3/6/2009,Economic,Plant Closing,Plant Closing,Employees do not have  bumping rights and are not represented by a union.,"Pam Ward, Human Resource Director",(713) 964-6193,2124
"WellCare Health Plans, Inc. (2008-W278)  Other sites listed below
110 5th Avenue 3rd Floor
New York, NY 10011",Medicare Health Plans,"New York | WIB: New York City | Region: New York City 
  Nassau  / WIB: Hempstead  / Region: Long Island",-----,"(27 - 20 reduction in force, 7 furloughed)",3/11/2009,3/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,No bumping rights and no  union representation.,"Clare Douress, Director of Human Resources",(917) 229-2024,2123
"Eastman Kodak Company Office - 2008-W274 (Additional  Sites listed below) 
  343 State Street
  Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,21,3/10/2009,Between  5/30/2009 and 6/3/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2115
Citigroup Inc. and its NY Subsidiaries,Financial institution,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,182,3/10/2009,Between  3/3/2009 and 6/2/2009,-----,Economic,Plant Layoff,Plant  Layoff,There are no bumping rights  and there is no union representation.,"Sheri Paulo, Director of Employee Relations",(415) 658-4507,2114
"Northeast Biofuels LP
  376 Owen Road,    PO Box 660
  Fulton, NY 13069",Production  of ethanol,Fulton  | WIB: FMS| Region: CENTRAL REGION,57,25,3/6/2009,3/4/2009,-----,Economic,,Plant Layoff,"No bumping rights, nor union  representation",Chris Bristol,(315) 598-0800 Ext 248,2110
"Goldman, Sachs & Co.
  85 Broad Street
  New York, NY 10004",Financial Services-Broker Dealer,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,3,3/6/2009,6/2/2009,-----,Economic,Plant Layoff,Plant  Layoff,No  bumping rights applicable.,"Gena Palumbo, Vice President, Associate General  Counsel",(212) 357-2191,2109
"Granite Broadcasting Corporation WTVH-TV
980 James    Street
Syracuse, NY 13203",TV station,Onondaga | WIB: ONONDAGA|  Region: CENTRAL REGION,60,55,3/5/2009,5/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,"National  Association of Broadcast Employees and Technicians-Communications 
  Workers of America  AFL-CIO No bumping rights exist for affected  employees.","Matthew A. Rosenfeld, President/General Manager",(315) 477-4600,2108
"Worldwide Flight Services, Inc. c/o Northwest Airlines
Buffalo Niagara Int'l Airport  4200 Genesee Street
Cheektowaga, NY 14225",Provides Ramp Services for Airlines,Erie  | WIB: ERIE| Region: WESTERN REGION,25,25,3/4/2009,-----,6/1/2009,Contract loss with Northwest Airlines,Plant Closing,Plant  Closing,Transport Workers Union of  America AFL-CIO Local 504,"Devin Wilson, Station Manager",(716) 634-3857,2107
"Harman Consumer Group, Inc.
250 Crossways    Park Drive
Woodbury, NY 11797",Manufacture & Sales of High Fidelity Components,Nassau | WIB: OYSTER BAY| Region: LONG ISLAND,-----,27,3/4/2009,4/17/2009,on  or about 6/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union.,Jessica Kastin,(212) 326-3939,2106
"Harman Consumer Group, Inc.
250 Crossways    Park Drive
Woodbury, NY 11797",Manufacture & Sales of High Fidelity Components,Nassau | WIB: OYSTER BAY| Region: LONG ISLAND,-----,27,3/4/2009,4/17/2009,on  or about 6/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union.,Jessica Kastin,(212) 326-3939,2105
"Kellwood Company
1407 Broadway 6th & 7th Floors
New York, NY 10018",Apparel Manufacturer,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,55,41 employees on 6/1/09,3/4/2009,6/1/2009,Between  6/1/2009 and 7/31/2009,Economic,Plant Closing,Plant  Closing,-----,"JoAnn Rothenberg, Vice President of Human Resources",(212) 354-6460 Ext 16,2104
"Seligman Data Corporation
100 Park Avenue
New York, NY 10017",Trust & Holding Company,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,34,34,3/4/2009,Terminations  will begin on or before 6/1/09.,6/1/2009,Economic,Plant Closing,Plant  Closing,-----,"Mark Matuga, Director Employee Relations",(612) 671-2254,2103
"Seligman Data Corporation
100 Park Avenue
New York, NY 10017",Trust & Holding Company,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,34,34,3/4/2009,Terminations  will begin on or before 6/1/09.,6/1/2009,Economic,Plant Closing,Plant  Closing,-----,"Mark Matuga, Director Employee Relations",(612) 671-2254,2102
"Ameriprise Financial @ Seligman Data Corporation
100 Park Avenue
New York, NY 10017",Trust & Holding Company,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,34,34,3/4/2009,Terminations  will begin on or before 6/1/09.,6/1/2009,Economic,Plant Closing,Plant  Closing,-----,"Mark Matuga, Director Employee Relations",(612) 671-2254,2101
"Insight Health Corp. (Billing Office)
8750 Transit    Road Suite 215
East Amherst, NY 14051",Radiologic imaging,Erie  | WIB: ERIE| Region: WESTERN REGION,56,56,3/3/2009,-----,6/1/2009,Economic,Plant Closing,Plant  Closing,No bumping rights will  exist.,"Amy Hegman, Manager of Human Resources",(949) 282-6121,2100
"Macy's East (Accts Payable Unit)
422 Fulton    Street
Brooklyn, NY 11201",Retail store,Kings | WIB: NEW YORK CITY| Region: NEW YORK CITY,33,33,3/3/2009,Layoffs  to occur between 5/31/2009 and 6/13/2009,6/13/2009,Economic,Plant Unit Closing,Plant  Unit Closing,-----,"Anthony Duranti, Vice President of Human Resources",(212) 494-5343,2099
"Macy's East (Central Headquarters)
151 W.    34th Street
New York, NY 10001",Retail store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,450,3/3/2009,Layoffs  to occur between 5/31/2009 and 6/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees do not have  bumping rights and are not represented by any labor organization.,"Anthony Duranti, Vice President of Human Resources",(212) 494-5343,2098
"Macy's Corporate Marketing Central Headquarters
  11 Penn Plaza
  New York, NY 10001",Corporate Headquarters,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,70,70,3/3/2009,Scheduled  to occur between 5/31/2009 and 6/13/2009,-----,Economic,,Plant Layoff,Employees do not have  bumping rights and are not represented by any labor organization.,Laura Sorrentino,(646) 429-5347,2097
"Macy's Home Store 
   1120 6th Avenue
   New York, NY 10036",Retail Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,284,3/3/2009,5/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees do not have  bumping rights and are not represented by any labor organization.,Lisa Chambrell-Hine,(646) 429-3611,2096
"Amsterdam Memorial Healthcare
  4988 State    Highway 30
  Amsterdam, NY 12010",Hospital,Montgomery  | WIB: FMS| Region: CENTRAL REGION,495,495,3/2/2009,5/28/2009  or within 14 days thereafter,5/28/2009,Economic,Plant Closing,Plant  Closing,1199 SEIU,"Martin Patrick, Chief Human Resource Officer",(518) 841-3439,2095
"ConMed Corporation
310 Broad Street
Utica, NY13501",Manufacture of electrode ground pads,Oneida  | WIB: HMO| Region: CENTRAL REGION,58,58,3/2/2009,-----,5/29/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union and do not have any bumping rights.,"Karen Hutto, Vice President of Human Resources",(315) 624-3190,2094
Eastman Kodak Company Office (Additional Sites listed  below),Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,5,3/2/2009,Between  5/23/2009 and 5/27/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2093
Virgin Entertainment Group,Retail Music Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,150,150,3/2/2009,-----,5/31/2009,Economic,Plant Closing,Plant  Closing,None of the employees  affected are represented by a union.,"Carmel Christian-Berg, Director of Human Resources",(323) 904-6330,2092
"SIRVA, Inc.",Moving  and relocation solutions,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,----,23,3/2/2009,5/29/2009,-----,Economic,Plant Layoff,Plant  Layoff,There are no bumping rights.,"Betty Tindall, Human Resources Manager",(630) 570-3328,2090
Macy's Merchandising Group (Cosmetic Operating Unit),Retail Store - Cosmetic unit,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,170,170,3/2/2009,Between  5/31/2009 and 6/13/2009,6/13/2009,Economic,Plant Closing,Plant  Closing,The  affected employees do not have bumping rights and are not represented by,Ilene Melamed,(646) 429-6125,2089
"Goldman, Sachs & Co.
85 Broad Street
New York, NY 10004",Financial Services-Broker Dealer,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,161,2/27/2009,5/28/2009,-----,Economic,Plant Layoff,Plant  Layoff,No bumping rights for  affected employees.,"Gena Palumbo, Vice President, Associate General  Counsel",(212) 357-2191,2088
"InformedRx, Inc. (an SXC Company)
  26 Harbor Park    Drive
  Port Washington, NY",Pharmacy Benefit Management (PBM) Services,Nassau | WIB: Oyster Bay| Region: LONG ISLAND,31,31,2/25/2009,"Employees  who do not elect to participate in the severance program will receive all  compensation and benefits without conditions through May 13, 2009.",Physical  site closing 4/30/2009,Economic,Plant Closing,Plant  Closing,There are no bumping rights and there is no  union representation.,"Lynn McCammond, Director, Human Resources",(630) 577-3265,2087
"Unifrax I LLC
  360 Fire Tower    Drive
  Tonawanda, NY 14150",Nonclay Refractory Manufacturing,Erie  | WIB: ERIE| Region: WESTERN REGION,160,15,2/25/2009,2/25/2009,-----,Economic,Plant Layoff,Plant Layoff,USW 42058,"Joseph J. Kuchera, Vice President of Human Resources",(716) 278-3843,2086
"Jimmy'Z Surf Co., Inc. (Corporate Headquarters)
  112 W.    34th Street
  New York, NY 10001",Women's Clothing,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,58,58,2/24/2009,5/31/2009,5/31/2009,Economic,Plant Closing,Plant  Closing,The employees  are not represented by a union.,Patricia Goodwin Peters,(646) 485-5426,2085
"Branson Ultrasonics Corporation
475 Quaker    Meeting House Road
Honeoye Falls, NY 14472

  County: Monroe | WIB: MONROE| Region: FINGER LAKES",Ultrasonic welding,,46,46,2/20/2009,Layoffs  will occur between 6/1/2009 and 6/14/09.,6/14/2009,Economic,Plant Closing,Plant  Closing,-----,Byron D. Peterson,(203) 796-2201,2084
"Eastman Kodak Company 
343 State    Street
Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,14,2/20/2009,Between  5/16/2009 and 5/20/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585) 781-1896,2083
"Sysco Jamestown
  2063 Allen St Extension
  Falconer, NY 14733",Food Services,Chautauqua | WIB: CHAUTAUQUA| Region: WESTERN REGION,276,276,2/20/2009,-----,5/22/2009,Economic,,Plant  Closing,Teamsters Local 264,"Vernon E. Wetmore, Jr. President",(716) 665-8264,2082
"The Caring Neighbor, Inc.
  331 East 70th    Street
  New York, NY 10021",Nursing agency,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,567,567,2/18/2009,6/16/2009,7/31/2009,Economic,Plant Closing,Plant  Closing,"Employees are unionized and  there are provisions regarding transfer, bumping, or 
  reassignment  rights to affected employees in the collective bargaining agreement. 
  However, because  the entire plan is closing, no rights exist.","Joseph Girven, Acting Program Manager",(212) 744-5022 Ext 1215,2081
"RJ American, Inc.
  3611 14th    Avenue, 4th  Floor
  Brooklyn, NY 11218-3750",Apparel production - coveralls,Kings | WIB: NEW YORK CITY| Region: NEW YORK CITY,190,95,2/18/2009,Between  2/10/2009 and end of April 2009.,-----,Reduction in orders from military,Temporary Plant Layoff,Temporary Plant Layoff,Non  union,"Leo Santos, Controller",(718) 854-7300 Ext 224,2080
"Harman Consumer Group, Inc.
250 Crossways    Park Drive
Woodbury, NY 11797",Manufacture & Sales of High Fidelity Components,Nassau | WIB: OYSTER BAY| Region: LONG ISLAND,-----,7,2/17/2009,Layoffs  in phases between 5/1/2009 between 5/15/2009,6/1/2009,Economic,Plant Closing,Plant  Closing,Employees are not  represented by a union.,Jessica Kastin,(212) 326-3939,2079
"Eastman Kodak Company Office (Several Sites listed  below)
343 State    Street
Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,34,2/17/2009,Between  5/2/2009 and 5/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2078
"MT Transportation Logistics Service (Bethpage  Operation)
288 Grumman    Avenue
Bethpage, NY 11714",Transportation,Hempstead | WIB: HEMPSTEAD| Region: LONG ISLAND,228,228,2/13/2009,3/15/2009,3/31/2009,Possible termination of contract with leasing company  - Peoplease,Possible Plant Closing,Possible Plant Closing,Bumping rights do not exist  and affected employees are not represented by any union.,"Terri Chester, General Manager",(631) 231-6984,2077
"Northeast Data Services
1316 College    Avenue
Elmira, NY 14901",Data Processing and Preparation,Chemung | WIB: CSS|  Region: SOUTHERN TIER,155,,2/12/2009,5/13/09,8/27/09,Economic,Plant Closing,Plant  Closing,There are no bumping rights  or union representatives.,David Couse,(607) 735-4513,2076
"Bakers Pride, Division of Spandex - Manufacturing  Operations
30 Pine Street
New Rochelle, NY 10801",Manufacturing,Westchester | WIB: WESTCH/PTNM| Region: HUDSON VALLEY,80,80,2/12/2009,Layoffs  will begin 1/28/2009 and in phases until plant  closing.,8/1/2009,Economic,Plant Closing,Plant  Closing,"Local 888 U.F.C.W., AFL-CIO",James Mettling/Lori Marcella Human Resources Manager,(603) 685-2021/(914) 740-0225,2075
"Camera Service Center Inc.
619 W.    54th Street
New York, NY 10019",Photography machinery & equipment-leasing &  rental,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,57,57,2/11/2009,5/11/2009,5/24/2009,,Plant Closing,Plant Closing,No bumping rights  exist.,"Selene Lupo, Human Resource Manager",(845) 353-1400,2073
"Eastman Kodak Company Office (Several Sites listed  below)
  343 State    Street
  Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,273,2/10/2009,Between  4/5/2009 and 4/29/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2072
"Fortunoff Holdings, LLC Retail Facility
1 Maple Avenue
White Plains, NY 10605",Financial,Westchester | WIB: WESTCH/PTNM| Region: HUDSON VALLEY,181,181,2/10/2009,Layoffs  to begin 2/13/2009 and continue over the  subsequent 14-day period.,2/27/2009,Economic,Plant Closing,Plant  Closing,-----,"Mary Ann Krzos, Director of Human Resources",(914) 287-8798,2071
"Capital Mercury Apparel LTD
  1359 Broadway 19th Floor
  New York, NY 10019",Apparel Manufacturer,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,56,56,2/9/2009,-----,Shutdown  to begin 4/1/2009,Economic,Plant Closing,Plant  Closing,There will be no bumping  rights.,"John C. Higdon, President/CEO",(212) 704-4804,2070
"Falcon Chair and Table Inc.
South Work    Street P.O. Box 73
Falconer, NY 14733",Chair Manufacturer,Chautaqua | WIB: CHAUTAUQUA| Region: WESTERN REGION,-----,60,2/9/2009,Layoffs are anticipated as temporary  during a 1-2 week period (possibly longer) in March 2009. The start date for the layoffs is to be  determined.,-----,Economic,Temporary Plant Closing,Temporary  Plant Closing,-----,"Gary Henry, Vice President",(716) 664-7136,2069
"Fancher Chair Co., Inc.
121 South Work    Street P.O. Box 8
Falconer, NY 14733",Chair Manufacturer,Chautaqua | WIB: CHAUTAUQUA| Region: WESTERN REGION,-----,53,2/9/2009,Layoffs are anticipated as temporary  during a 1-2 week period (possibly longer) in March 2009. The start date for the layoffs is to be  determined.,-----,Economic,Temporary Plant Closing,Temporary  Plant Closing,-----,"L.  Bruce Erickson, Chairman",(716) 665-4313,2068
"Eastman Kodak Company (Several Sites listed below)
343 State    Street
Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,45,2/9/2009,Between  5/2/2009 and 5/6/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2065
"Fortunoff Holdings, LLC (Corporate Headquarters)
70 Charles    Lindberg Blvd
Uniondale, NY 11553",Jewelry and Home Furnishings Retailer,Hempstead | WIB: HEMPSTEAD| Region: LONG ISLAND,378,378,2/9/2009,Layoffs  to begin on 2/13/2009 and continuing over the  subsequent 14-day period.,2/27/2009,Economic,Plant Closing,Plant  Closing,-----,"Emilee Sarntani, Director of Human Resources",(516) 832-1520,2062
"The Holiday Inn - IHG InterContinental Hotels Group  (Management Company)
39-05 29th    Street
Long Island City, NY 11101",Hotel,Queens | WIB: NEW YORK CITY| Region: NEW YORK CITY,39,39,2/6/2009,-----,2/28/2009,Termination of management company,Plant Closing,Plant  Closing,-----,Angie McGlamery Human Resources Director,(770) 604-2454,2058
"New York-Presbyterian Community Health Plan
333 E. 38th    Street
New York, NY 10016",Hospital,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,181,181,2/6/2009,3/27/2009,12/18/2009,Closing Medicaid Unit,Plant/Unit Closing,Plant  Closing,1199 SEIU,"Stacey Pfeffer, Vice President Human Resources",(212) 746-1465,2057
"Philadelphia Furniture Company
  100 Rochester    Street
  Salamanca, NY 14779",Furniture Store,Cattaraugus | WIB: ALL/CAT| Region: WESTERN REGION,122,122,2/5/2009,Layoffs  began 1/9/2009,1/26/2009,Economic,Plant Closing,Plant Closing,-----,Charlie Maclay,(716) 984-5833,2056
"DJ Fashions, LLC
  1410 Broadway, 16th Floor
  New York, NY 10018",Apparel Production,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,20,20,2/4/2009,,5/5/2009,Economic,Plant Closing,Plant  Closing,------,"Joseph Weltz, Vice President-Finance",(800)  504-7263 Ext 1104,2055
"Citizens Advice Bureau
  260 East 161st    Street 3rd  Fl
  Bronx, NY 10451",Advocacy group,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,4,4,2/5/2009,-----,4/1/2009,Funding Cuts,Plant Closing,Plant  Closing,-----,Eileen Torres,(718) 365-0910,2054
"ZN, LLC
  1410 Broadway, 16th Floor
  New York, NY 10018",Apparel Production,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,18,18,2/4/2009,-----,5/5/2009,Economic,,Plant  Closing,-----,"Joseph Weltz, Vice President of Finance",(800)  504-7263 Ext 1104,2053
"Astellas Pharma Manufacturing, Inc.",Pharmaceuticals,Erie  | WIB: ERIE| Region: WESTERN REGION,86,86,2/4/2009,3/31/09 - 4/09,Douglas  Dohn indicates closing will be sometime in April.,Economic,Plant Closing,Plant  Closing,No union representation,"Douglas Dohn, Assistant Director of Human Resources",(716) 775-2244,2052
