Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"AllianceBernstein L.P. (Phase 4) 1345 Sixth Avenue New York, NY 10105",Providing investment management and research services,New York | WDB Name: NEW YORK CITY | Region: New York City Westchester | WDB Name: WESTCHESTER | Region: Mid-Hudson,"1,499",30,4/5/2019,7/8/2019,-----,"Relocation of Corporate Headquarters to Nashville, Tennessee",Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Colin Burke, SVP & Counsel",(212) 969-6169,13-4064930,2018-0362,6752
"ShipBob. Inc. 87 34th Street Brooklyn, NY 11230",Affordable fulfillment center with many fulfillment warehouses,Kings | WDB Name: NEW YORK CITY | Region: New York City,54,54,3/21/2019,"Separations will occur on or before May 31, 2019, when the lease for the facility expires.",5/31/2019,Relocating to a new facility in Pennsylvania,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ashley Mundell, VP, People Operations",(844) 474-4726,46-5666023,2018-0357,6750
"Sodexo, Inc. (at Mohawk Valley Community College)1101 Sherman Dr.Utica, NY 13501-5308",Food Service Contractor,Oneida | WDB Name: HMO | Region: Mohawk Valley,49,49,4/1/2019,"Separations for all frontline employees will occur on or about June 30, 2019. Management separations will occur on or about July 28, 2019.",6/30/2019,Loss of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Curtis Stancil SPHR, SHRM-SCP, Human Resources Business Parrtner Director, University Segment Northeast Region",(860) 546-6547,52-2208088,2018-0361,6749
"JCPenney Store #2756 9 Smith Haven Mall Lake Grove, NY 11755",Retail,Suffolk | WDB Name: SUFFOLK | Region: Long Island,98,98,4/3/2019,"Separations will occur between July 6, 2019 and July 20, 2019.",7/6/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Joanna Eliza, Human Resources Business Partner",(201) 321-3322,13-5583779,2018-0360,6748
"Irving Plaza (venue operated by Live Nation Worldwide, Inc.) 17 Irving Place New York, NY 10003",Ballroom-style music venue,New York | WDB Name: NEW YORK CITY | Region: New York City,63,63,4/2/2019,"As of July 8, 2019, operations at this location will be temporarily shut down and active employment at that location will cease until on or about April 2020.",7/8/2019,Renovations,Plant Closing,Plant Closing,The employees are not represented by a union.,"Regional Human Resources Manager, Lisa DeRosier",(832) 359-8607,13-3977880,2018-0359,6747
"Sodexo, Inc. (at Ithaca College) 1101 Terrace Dining Hall Ithaca, NY 14850",Food Service Contractors,Tompkins | WDB Name: TOMPKINS | Region: Southern,110,110,3/29/2019,6/7/2019,6/7/2019,Loss of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jennifer Brown, Human Resources Manager",(607) 274-5197,52-2208088,2018-0358,6745
"Aramark Educational Services, LLC (at New York University)60 Washington Square South New York, NY 10012","Provides food service, facilities and uniform services to hospitals, universities, school districts, stadiums and other businesses around the world",New York | WDB Name: NEW YORK CITY | Region: New York City,461 (total at all site locations),57,3/29/2019,6/30/2019,6/30/2019,Loss of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Amy Vaughn, Human Resources Director",(619) 777-3596,11-2739039,2018-0346,6744
"Barclays Services Corp. (Chief Operating Office and Functions teams) 745 Seventh Avenue  New York, NY 10019",,New York  |WDB Name: NEW YORK CITY | Region: New York City,,,3/28/2019,,,,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Linda Fox,  Director, Employee Relations",(212) 526-5862,,2018-0344,6742
"Tiegerman Middle School 70-24 47th Avenue Woodside, NY 11377",School,Queens | WDB Name: NEW YORK CITY | Region: New York City,35,35,4/1/2019,7/1/2019,7/1/2019,"Relocating to Glen Cove, New York in July 2019",Plant Closing,Plant Closing,The employees are not represented by a union.,"Helena LaForgia, Business Manager",(516) 609-6245,11-2739039,2018-0345,6741
"Web.com Group, Inc. 330 W. 34th Street, 16th Floor New York, NY 10001",Provides a range of Internet services to small businesses,New York | WDB Name: NEW YORK CITY | Region: New York City,13,9,3/29/2019,"Separations are expected to occur on or within 14 days of June 1, 2019andJuly 1, 2019.",-----,Ecomonic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Jeff Neace, General Counsel",(904) 680-6600,94-3327894,2018-0343,6740
"PVH - Tommy Hilfiger 681 Fifth Avenue New York, NY 10022",Retail,New York | WDB Name: NEW YORK CITY | Region: New York City,78 (total employees at both sites),76,3/26/2019,"Of the two affected employees who work at 285 Madison Avenue, one is expected to separate on April 30, 2019 and one is expected to separate on June 25, 2019. The remainder of affected employees are expected to separate on March 25 or March 26, 2019.",3/25/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Carla David, Vice President Retail & HR Admin",(908) 698-5318,13-4116484,2018-0341,6739
"POP Displays USA, LLC555 Tuckahoe RoadYonkers, NY 10710",Provides manufactured point of purchase displays for retail and consumer goods companies.,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson Region,388,388,3/25/2019,"Beginning on June 30, 2019 and continuing each day through July 13, 2019",7/13/2019,"Relocating business to East Point, Georgia and Rye Brook, NY",Plant Closing,Plant Closing,Amalgamated Production & Service Employees Union Local 22,"Yolanda Vilato, Director of Human Resources",(914) 771-4200,20-5164668,2018-0340,6738
"Shop Vac Corporation d/b/a Felchar Manufacturing Corporation(Building One) 191 Corporate Drive Binghamton, NY 13904","Manufacturing facility, manufacturing wet/dry vacuums",Broome | WDB Name: BROOME/TIOGA | Region: Southern,Currently there is 394 employees with an estimated number after the layoff of approximately 250 employees.,144,3/29/2019,"The expected date of the first separation of employees is July 1, 2019 but depending on circumstances could be delayed until as late as August 31, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Linda Fisher, Chief Financial Officer",(570) 321-7202,22-2363656,2018-0333,6737
"Instacart (at Whole Foods Market) 240 Bedford Avenue Brooklyn, NY 11249",Food Services/Delivery,Kings | WDB Name: NEW YORK CITY | Region: New York CityNew York | WDB Name: NEW YORK CITY | Region: New York City,43,43,3/13/2019 Amended: 3/26/2019,5/11/2019,5/11/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Steve Chariyasatit, Employment Counsel",(650) 549-7334,46-0723335,2018-0319,6736
"Art Food, LLC dba The Cafes at MoMa, an affiliate of Union Square Hospitality Group, LLC (at the Museum of Modern Art) (Terrace 5) 11 West 53rd Street New York, NY 10019",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,121 (affected for all three restaurants),3/14/2019Amendment: 3/21/2019,"The Company anticipates that it will conduct all layoffs on June 15, 2019 and anticipates that operations will resume sometime in October 2019.",6/15/2019,Renovations,Temporary Plant Unit Closing,Temporary Plant Unit Closing,The employees are not represented by a union.,"Avisheh Avini, Chief Legal Officer",(646) 237-5039,-----,2018-0334,6735
"Art Food, LLC dba The Cafes  at MoMa, an affiliate of Union Square Hospitality Group, LLC (at the Museum of  Modern Art) (Terrace 5)  11 West 53rd Street  New York, NY 10019",Restaurants,New York |WDB Name: NEW YORK CITY  | Region: New York City,-----,114 (affected  for all three restaurants),3/14/2019,"The Company anticipates that it will conduct all layoffs on June 15,  2019 and anticipates that operations will resume sometime in October 2019.",6/15/2019,Renovations,Temporary  Plant Unit Closing,Temporary  Plant Unit Closing,The employees are not represented by a union.,"Avisheh Avini, Chief Legal Officer",(646) 237-5039,-----,2018-0334,6734
"Instacart (at Whole Foods Market) 240 Bedford Avenue Brooklyn, NY 11249",Food Services/Delivery,Kings | WDB Name: NEW YORK CITY | Region: New York CityNew York | WDB Name: NEW YORK CITY | Region: New York City,44,44,3/13/2019,5/11/2019,5/11/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Steve Chariyasatit, Employment Counsel",(650) 549-7334,46-0723335,2018-0319,6733
"Banfi Products Corporation 1111 Cedar Swamp Road Glen Head, NY 11545",Wine and Distilled Alcoholic Beverage Merchant Wholesalers and Advertising Agency,Nassau | WDB Name: OYSTER BAY | Region: Long Island,97,11,3/14/2019,6/11/2019,-----,Economic,Plant Layoff,Plant Layoff,"Wine, Liquor & Distillery Workers Union – Local 1- D","Judith Brenenson, Vice President, Human Resources",(516) 686-2579,13-4941010,2018-0329,6732
"Celmatix Inc. (Operations Office) 14 Wall Street New York, NY 10005",Biotechnology company,Kings | WDB Name: NEW YORK CITY | Region: New York City,42,42,12/17/2018 Amended: 3/18/2019,"The remaining employment terminations have been postponed from March 4, 2019 or within the 2-week period beginning March 4, 2019 to May 1, 2019.",5/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Colleen Lauria, Interim Senior HR Lead",(917) 371-2506,26-4812293,2018-0199,6730
"Centerplate(at the Jacob K. Javits Convention Center) 655 W 34th St. New York, NY 10001",Food Services,New York | WDB Name: NEW YORK CITY | Region: New York City,273,273,3/13/2019,6/15/2019,6/15/2019,Contract loss,Plant Closing,Plant Closing,UNITEHERE Local 100,"Tammy Matta, Director of Human Resources",(212) 216-2613,13-1939453,2018-0318,6729
"Concentrix CVG Corporation (Formerly Convergys Corporation)146 Arsenal Street Watertown, NY 13601","Inbound Call Center; Customer Service, Technical Support",Jefferson | WDB Name: JEFF/LEWIS | Region: North Country,540,81,1/29/2019Amended: 3/13/2019,Separations have been postponed from 4/30/2019 to 5/31/2019.,5/31/2019,Loss of Contract,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Mary Thompson, Human Resource Business Partner",(513) 592-6050,13-4205024,2018-0244,6728
"Ulano Corporation 110 Third Avenue Brooklyn, NY 11217",Produces photo-sensitive products for the screen printing industry,Kings | WDB Name: NEW YORK CITY | Region: New York City,45,45,3/13/2019,"The site will begin a phased cessation of operations beginning on or about July 1, 2019 and continuing for up to 36 months. Separations will commence on or about July 1, 2019.",To be determined,Consolidation of Operations,Plant Closing,Plant Closing,"Amalgamated, Production and Service Employees Union, Local 22 (Affiliated with International Union of Allied, Novelty and Production Workers, AFL-CIO)","Alfred L. Guercio, President",(718) 237-4700,06-1553470,2016-0317,6727
"Goldman, Sachs & Co. LLC 200 West Street New York, NY 10282",Global investment banking,New York | WDB Name: NEW YORK CITY | Region: New York City,"9,323",65,2/27/2019,5/20/2019 through 6/30/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Gena Palumbo, Managing Director and Associate General Counsel",(212) 357-2191,13-3571598,2018-0304,6726
"Macy's Systems and Technology, Inc.(Field Services Operational Unit) 1701 Sunrise Hwy. Bay Shore, NY 11706","Engages in creating, gathering, and directing pieces of data to form management tools",Kings | WDB Name: NEW YORK CITY | Region: New York CityCounty: Queens | WDB Name: NEW YORK CITY | Region: New York CityCounty: New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Suffolk | WDB Name: SUFFOLK | Region: Long Island,57 (total affected employees at all sites),1,3/8/2019,"Separations are scheduled to occur between June 9, 2019 and June 22, 2019.","June 9, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Nichole Crossley-Ranson, Director Human Resources",(678) 474-3281,31-1419869,2018-0305,6725
"Kiss Products, Inc.(Production Team) 3 Seaview Blvd Port Washington, NY 11050","Fingernails, Artificial business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,419,55,2/21/2019 Amended: 3/6/2019,"Separation will occur May 22, 2019 or within fourteen (14) days thereafter.","May 22, 2019",Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3072607,2018-0277,6724
"Ivy Enterprises, Inc. (Production Team) 3 Seaview Blvd Port Washington, NY 11050","Fingernails, Artificial business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,161,4 (1 affected worker notice has been rescinded),2/21/2019Rescission: 3/6/2019,"Separation will occur May 22, 2019 or within fourteen (14) days thereafter.","May 22, 2019",Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3498468,2018-0278,6723
"SC & BP Services, Inc. (Texcare site) 1064 62nd Street Brooklyn, NY 11219",Self-service laundries,Kings | WDB Name: NEW YORK CITY | Region: New York City,55,55,3/4/2019,"June 2, 2019","June 2, 2019",Economic,Plant Closing,Plant Closing,UFCW Local 312,"Peter Y. Gerges, Human Resources Director",(908) 912-2700 Ext: 230,26-1560824,2018-0302,6722
"Calvin Klein, Inc. (Corporate Office)205 West 39th Street New York, NY 10018",Clothing Retail store,New York | WDB Name: NEW YORK CITY | Region: New York City,38,38,3/6/2019,"All but two affected employees separated on March 6, 2019. The two remaining affected employees are expected to separate during the period beginning June 3, 2019 and ending June 15, 2019.","March 6, 2019",Economic,Plant Unit Closing,Plant Closing,The employees are not represented by a union.,"Marti Solomon, Senior Vice President, Human Resources",(212) 292-9785,13-3289782,2018-0303,6721
"General Dynamics Information Technology  9th Street Middle, Building 990  Fort Drum, NY 13602",,Jefferson  | WDB Name: JEFF/LEWIS | Region: North Country Region,,,3/4/2019,,,,Possible Plant  Closing,Possible Plant Closing,The employees are not represented by a union.,"Elizabeth  Crockett Lionnet, Employee Relations Manager",(571) 446-4058,,2018-0301,6720
"Kuni's Corporation d/b/a Ikinari Steak 96 8th Avenue New York, NY 10011",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,5,5,2/28/2019,5/31/2019,5/31/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Maria Yabunaka, Human Resources and Operations Manager",(646) 692-9301,37-1756056,2018-0292,6719
"New Era Cap Co., Inc. 8061 Erie Road Derby, NY 14047","Manufactures headwear, apparel, and accessories for men, women, youth, and kids",Erie | WDB Name: ERIE | Region: Western,216,216,12/5/2018Amended: 3/7/2019,"Employees will be separated during the 14-day period of March 15, 2019 through March 29, 2019. The expected separation for 24 employees will occur during the 14-day period between 5/24/2019 and 6/7/2019.",6/7/2019,Economic,Plant Closing,Plant Closing,"Local 14177, Communications Workers of America","Andrew Cianflone, Sr. Director, Human Resources",(716) 604-9000 Ext. 1419,16-0770131,2018-0192,6717
"Aramark Educational Services, LLC (at Clarkson University) 10 Clarkson Avenue Potsdam, NY 13699","Provides food service, facilities and uniform services to hospitals, universities, school districts, stadiums and other businesses",St. Lawrence | WDB Name: ST LAWRENCE | Region: North Country,193,193,3/4/2019,6/3/2019,6/3/2019,Loss of Contract with Clarkson University,Plant Closing,Plant Closing,SEIU Local 200 United,"Amy Vaughn, Human Resources Director",(619) 777-3596,23-3102688,2018-0300,6716
"MetLife (Global Technology & Operations Department) 500 Jordan Road Troy, NY 12180",Insurance company,Rensselaer | WDB Name: CAPITAL DISTRICT | Region: Capital,275,26,2/28/2019,"These terminations are expected to occur between May 31 and September 30, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Jacqueline Nowacki, HR Business Consultant",(919) 907-4388,55-0790010,2018-0291,6715
"Empire Vision Center, Inc.(Visionworks - Central Lab) 6940 Fly Road East Syracuse, NY 13057",Ophthalmic Goods Manufacturing,Onondaga | WDB Name: ONONDAGA | Region: Central,89,89,2/28/2019,"June 7, 2019","June 7, 2019",Economic,Plant Closing,Plant Closing,Local Union No. 81408 of the IUE/CWA International Union,"Marie Fontaine, Human Resources Manager",(315) 388-7491,14-1586016,2018-0288,6714
"Empire State Mines 408 Sylvia Lake Rd Gouverneur, NY 13642",Underground zinc mine,St. Lawrence | WDB Name: ST LAWRENCE | Region: North Country,87,87,2/26/2019,"Separations are expected to occur as soon as May 28, 2019. The planned layoff is expected to be temporary at this time, and the entire plant is not expected to be closed.",-----,Restructuring of Operations,Possible Plant Layoff,Possible Plant Layoff,The employees are not represented by a union.,"Clara Cummings, Human Resources Director",(315) 535-3223,83-0361818,2018-0289,6713
"Maryhaven Center of Hope, Inc. (Vocational Rehabilitation and Day Habilitation Transportation Services Dept.) 51 Terryville Road Port Jefferson Station, NY 11776",Vocational Rehabilitation and Day Habilitation Transportation Services Dept.,Suffolk | WDB Name: SUFFOLK | Region: Long Island,75,75,2/27/2019,"All separations from employment will occur between June 1, 2019 and June 14, 2019.","June 1, 2019",Acquisition by Suffolk Transportation,Plant Closing,Plant Closing,The employees are not represented by a union.,"Eva Tarantino, Vice President, Human Resources",(631) 474-4100,47-2478692,2018-0290,6712
"CareConnect Insurance Company, Inc. 2200 Northern Boulevard, Suite 104 East Hills, NY 11548",Insurance company,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,35,31,2/27/2019,5/1/2019,To be determined,Implementation of the Care Connect Exit Plan,Plant Closing,Plant Closing,The employees are not represented by a union.,"Carol DeSantie, Director of Human Resources",(516) 405-7925,47-2478692,2018-0287,6711
"Ivy Enterprises, Inc. (Production Team) 3 Seaview Blvd Port Washington, NY 11050","Fingernails, Artificial business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,161,4,2/21/2019,"Separation will occur May 22, 2019 or within fourteen (14) days thereafter.","May 22, 2019",Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3498468,2018-0278,6710
"Kiss Products, Inc.(Production Team) 3 Seaview Blvd Port Washington, NY 11050","Fingernails, Artificial business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,419,52,2/21/2019,"Separation will occur May 22, 2019 or within fourteen (14) days thereafter.","May 22, 2019",Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3072607,2018-0277,6709
"New England Motor Freight (NEMF) 7201 Schuyler Rd. East Syracuse, NY 13057","General Freight Trucking, Local",Onondaga | WDB Name: ONONDAGA | Region: Central County: Albany | WDB Name: CAPITAL DISTRICT | Region: Capital County: Erie | WDB Name: ERIE | Region: Western County: Monroe | WDB Name: MONROE | Region: Finger Lakes County: Nassau | WDB Name: OYSTER BAY | Region: Long Island County: Chautauqua | WDB Name: CHAUTAUQUA | Region: Western County: Tioga | WDB Name: BROOME/TIOGA | Region: Southern County: Orange | WDB Name: ORANGE | Region: Mid-Hudson,518 (total for all sites),63,2/14/2019,"Layoffs will occur between February 15, 2019 and March 1, 2019",2/15/2019,Filed for Chapter 11 Bankruptcy,Plant Closing,Plant Closing,"Local 447 of District 15 of the International Association of Machinists and Aerospace Workers, AFL-CIO","James Pluscauski, Director Human Resources",(732) 940-7216 ext. 49260,22-1977697,2018-0279,6708
"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)560 Fifth Avenue, 3rd FloorNew York, NY 10036",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,86,86,7/13/2018Amended: 2/26/2019,"The business has entered into a month-to-month agreement for continued occupancy of the Restaurant Complex. They will advise again only upon a change from their current month-to-month status, i.e., in the event they are asked to vacate, or receive a longer-term extension.",To Be Determined,Expiration of lease,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Martinez, CFO",(212) 560-1658,13-3031720,2018-0006,6707
"Prestone Press, LLC 4750 30th Street Long Island City, NY 11101",Commercial printer,Queens | WDB Name: NEW YORK CITY | Region: New York City,75,75,2/7/2019 Amended: 2/19/2019,"Separation of employment of all employees have been postponed from between May 10, 2019 and May 23, 2019 to between May 20, 2019 and June 2, 2019.","June 2, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Robert Adler, President",(347) 468-7900,13-4033476,2018-0260,6706
"Alleson of Rochester, Inc. 2340 Brighton Henrietta Town Line Road Rochester, NY 14623",Manufactures in-stock uniforms and sublimated garments.,Monroe | WDB Name: MONROE | Region: Finger Lakes,116 ( total at both locations),75,2/18/2019,"Separations may occur or commence within the 14-day period from May 24, 2019 to June 7, 2019.","June 7, 2019",Implementing an operational restructuring,Plant Closing,Plant Closing,"Rochester Regional Joint Board, Local 388, Workers United","Julie Parker, VP Human Resources",(704) 874-1099 Ext: 2210,16-0915191,2018-0269,6705
"Ivy Enterprises, Inc.(Warehouse)3 Seaview BlvdPort Washington, NY 11050","Fingernails, Artificial Business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,161,24,10/9/2018Amended: 2/19/2019,"Separation will occur March 22, 2019 or within fourteen (14) days thereafter.",3/22/2019,Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3498468,2018-0126,6704
"The Robert Allen Duralee Group, Inc. 125 Michael Drive, Suite 101 Syosset, NY 11749",Luxury home décor,Nassau | WDB Name: OYSTER BAY | Region: Long IslandCounty: Suffolk | WDB Name: SUFFOLK | Region: Long IslandCounty: New York | WDB Name: NEW YORK CITY | Region: New York City,119 (total at all sites),5,2/15/2019,"Possible sale to occur the week of April 22, 2019.",-----,Chapter 11 filing and sale of business,Possible Plant Layoff/Closing,Possible Plant Layoff/Closing,The employees are not represented by a union.,"Maureen Johnson, VP of Human Resources",(508) 851-6600 Ext: 6626,04-2928435,2018-0272,6703
"Macy's Systems and Technology, Inc. (MTECH Field Services Operational Unit)Roosevelt Field 630 Old Country Road Garden City, NY 11530","Engages in creating, gathering, and directing pieces of data to form management tools",Nassau | WDB Name: HEMPSTEAD | Region: Long IslandCounty: Westchester | WDB Name: WESTCH/PTNM | Region: Mid-HudsonCounty: Nassau | WDB Name: SUFFOLK | Region: Long Island,1,1,2/15/2019,5/19/2019,6/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Nichole Crossley-Ranson, Director Human Resources",(678) 474-3281,-----,2018-0263,6702
"AllianceBernstein L.P. 1345 Sixth Avenue New York, NY 10105",Providing investment management and research services,New York City | WDB Name: NEW YORK CITY | Region: New York CityCounty: Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,"1,517",98,2/14/2019,"The anticipated layoffs of affected employees will take place on May 16, 2019, June 30, 2019, September 30, 2019, and December 31, 2019.",-----,"Relocation of Corporate Headquarters to Nashville, Tennessee",Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Colin Burke, SVP & Counsel",(212) 969-6169,13-4064930,2018-0261,6701
"Prestone Press, LLC 4750 30th Street Long Island City, NY 11101",Commercial printer,Queens | WDB Name: NEW YORK CITY | Region: New York City,75,75,2/7/2019,"The expected date of the separation of employment of all employees will be between May 10, 2019 and May 23, 2019.","May 23, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Robert Adler, President",(347) 468-7900,13-4033476,2018-0260,6700
"Eastman Kodak Company (Kodak Office) 343 State Street Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,1 (remote employee),2/13/2019,5/13/2019,-----,Economic,Plant Layoff,Plant Layoff,The employee is not represented by a union.,"Kathleen Doyle, HR Associate",(585) 724-6615,16-0417150,2018-0270,6699
"Thesys CAT, LLC 1740 Broadway, 14th Floor New York, NY 10019",Computer Programming Services,New York | WDB Name: NEW YORK CITY | Region: New York City,35,35,2/19/2019,2/15/2019 (16); 3/15/2019 (7); and 4/15/2019 (12),4/15/2019,Termination of CAT Project contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Stacey Farnham, Head of Human Resources",(646) 499-3467,82-0911950,2018-0268,6698
"Doubletree Suites by Hilton Hotel New York City Times Square  1568 Broadway New York, NY 10036",,New York  | WDB Name: NEW YORK CITY | Region: New York City,,,2/13/2019,,,,Plant Closing,Plant Closing,"New York Hotel  & Motel Trades Council, AFL-CIO","Alec Engineer,  Regional Director of Human Resources",(212) 403-6427,,2018-0259,6696
"Fluor Industrial Services, Inc. 568 Shore Airport Road Ticonderoga, NY 12883",Construction project management,Essex | WDB Name: C-E-F-H | Region: North Country,20,20,2/12/2019,"Separations are expected to commence during the 14-day period starting on May 13, 2019.",2/28/2019,Contract loss with International Paper,Plant Closing,Plant Closing,The employees are not represented by a union.,"Natalie McElroy, Human Resources",(864) 517-1939,33-0432280,2018-0256,6695
"Fluor Enterprises, Inc. 568 Shore Airport Road Ticonderoga, NY 12883",Construction project management,Essex | WDB Name: C-E-F-H | Region: North Country,2,2,2/12/2019,"Separations are expected to commence during the 14-day period starting on May 13, 2019.",2/28/2019,Contract loss with International Paper,Plant Closing,Plant Closing,The employees are not represented by a union.,"Natalie McElroy, Human Resources",(864) 517-1939,95-2758280,2018-0258,6694
"Buffalo Filter, LLC 5900 Genesee Street Lancaster, NY 14086",Medical equipment manufacturer,Erie | WDB Name: ERIE | Region: Western,114,15,2/12/2019,"Separations will begin during the fourteen-day period beginning on May 13, 2019 and ending on November 29, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Justin Ross, Director, Human Resources",(574) 306-8710,16-1477812,2018-0257,6693
"Walmart  Facility #3577 (Processes online orders) 141 Washington Avenue Ext. Albany,  NY 12205",,Albany  |WDB Name: CAPITAL DISTRICT | Region: Capital Region,,,2/12/2019,,,,Plant Closing,,The employees are not represented by a union.,"Stephanie  Currao, Market Human Resources Manager",(518) 584-1642,,2018-0255,6692
"Eastman Kodak Company (Kodak Office) 343 State Street Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,1,1/31/2019,4/30/2019,-----,Economic,Plant Layoff,Plant Layoff,The employee is not represented by a union.,"Kathleen Doyle, HR Associate",(585) 724-6615,16-0417150,2018-0254,6691
"Ivy Enterprises, Inc.(Warehouse)3 Seaview BlvdPort Washington, NY 11050","Fingernails, Artificial Business",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,132,24,10/9/2018 Amended: 2/8/2019,5/10/2019,5/10/2019,Moving warehouse functions to New Jersey,Plant Closing,Plant Closing,The employees are not represented by a union.,"Heather Han, Senior HR Manager",(516) 625-9292,11-3498468,2018-0126,6690
"Eclipse Advantage, LLC 105 Rotterdam Industrial Park Schenectady, NY 12306",Unloading services with Union Pacific/Cold Connect.,Schenectady | WDB Name: CAPITAL DISTRICT | Region: Capital,62,62,2/6/2019,"May 6, 2019","May 6, 2019",Service contract cancelation with Union Pacific Cold Connect/Railex,Plant Closing,Plant Closing,The employees are not represented by a union.,"Nichole Winch, VP, Human Resources",(321) 473-7209,90-0855928,2018-0253,6689
"Web.com Group, Inc. 330 W. 34th Street, 16th Floor New York, NY 10001",Provides a range of Internet services to small businesses,New York | WDB Name: NEW YORK CITY | Region: New York City,To be determined,39,2/1/2019,"Separations are expected to occur April 1-15, 2019.",-----,Ecomonic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Matt McClure, Chief Legal Officer",(904) 680-6600,94-3327894,2018-0249,6688
"Concentrix CVG Corporation (formerly Convergys Corporation) 146 Arsenal Street Watertown, NY 13601","Inbound Call Center: Customer Service, Technical Support",Jefferson | WDB Name: JEFF/LEWIS | Region: North Country,540,117,2/5/2019,"The closure is planned to begin on May 10, 2019 with an anticipated schedule of separations to occur on May 24, 2019, June 14, 2019 and the final closure on June 30, 2019.","June 30, 2019",Loss of Contract,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Mary Thompson, Human Resource Business Partner",(513) 592-6050,13-4205024,2018-0252,6687
"St. Joseph School25 Church StreetRonkonkoma, NY 11779",School,Suffolk |WDB Name:SUFFOLK | Region:Long Island,38,38,1/31/2019,6/26/2019,6/26/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Patricia Kerner, Director of Human Resources of the Diocese of Rockville Centre",(516) 280-4124,11-1666890,2018-0251,6686
"All Saints Regional Catholic School 12 Pearsall Avenue Glen Cove, NY 11542",,Nassau  |WDB Name: OYSTER BAY | Region: Long Island,,,1/31/2019,,,,Plant Closing,Plant Closing,The employees are not represented by a union.,"Patricia  Kerner, Director of Human Resources of the Diocese of Rockville Centre",(516) 280-4124,,2018-0250,6684
