Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Asteelflash US East Corporation941 State Route 38Owego, NY 13827",Electronic Manufacturing,Tioga | WIB Name: BROOME/TIOGA | Region: Southern Region,34,34,3/28/2014 Amended 4/16/2014,-----,6/27/2014,Economic,Plant Closing,Plant Closing,No bumping rights exist.,"Phung Tran, Human Resources",(919) 882-4585,4590
"First Student2700 Millersport HighwayGetzville, NY 14608",School Bus Transportation,Erie | WIB Name: ERIE | Region: Western Region,79,79,4/15/2014,-----,7/14/2014,Economic,Plant Closing,Plant Closing,"United Transportation Workers Union (UTU), Local 1908","Melissa Dunn, Region Human Resources Manager",(518) 860-0701,4589
"AMRI, Inc.Syracuse Research Center7001 Performance DriveNorth Syracuse, NY 13212",Provides global contract research and manufacturing services to the pharmaceutical and biotechnology industries.,Onondaga | WIB Name: ONONDAGA | Region: Central Region,45,45,4/15/2014,-----,7/15/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,"Christine Childrose, Senior Director of HR",(518) 512-2892,4588
"VNS CHOICE (VNSNY)1250 BroadwayNew York, NY 10001",Visiting Nurse Service,New York City/Bronx| WIB Name: NEW YORK CITY | Region: New York City,-----,32,4/15/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4587
"Visiting Nurse Service of New York Hospice Care (VNSNY)1200 Waters PlaceBronx, NY 10461",Visiting Nurse Service,Bronx/Kings/New York/Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,5,4/15/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4586
"VNS CHOICE Community Care (VNSNY)375 North BroadwayJericho, NY 11753",Visiting Nurse Service,New York/Bronx/Kings/Queens | WIB Name: NEW YORK CITY | Region: New York CityNassau/Oyster Bay/Hempstead | WIB Name: OYSTER BAY | Region: Long IslandDutchess | WIB Name: DUTCHESS/PUTNAM| Region: Mid-Hudson Region,-----,18,4/15/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4585
"Visiting Nurse Service of New York Home Care (VNSNY)1630 East 15th StreetBrooklyn, NY 11229",Visiting Nurse Service,New York/Bronx/Kings/Queens/Richmond | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER | Region: Mid-Hudson RegionNassau/Oyster Bay| WIB Name: OYSTER BAY | Region: Long Island,-----,40,4/15/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers and 1199 SEIU United Healthcare Workers East,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4584
"Visiting Nurse Service of New York (VNSNY)1200 Waters PlaceBronx, NY 10461",Visiting Nurse Service,New York/Bronx/Kings/Queens/Richmond | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,-----,3,4/15/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4583
"Juicy Couture, Inc.1440 BroadwayNew York, NY 10018",Retail Clothing Sales,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,26,4/15/2014,6/30/2014,-----,Sale of business to a third party,Plant Layoff,Plant Layoff,There are no bumping rights and there is no employee representative.,"Jean-Rose Bishop, Director of Human Resources",(201) 295-7531,4581
"Primary Financial Services, LLC95 John Muir Drive, #100Amherst, NY 14228",Collection Call Center Operations,Erie | WIB Name: ERIE| Region: Western Region,121,121,4/14/2014,-----,7/11/2014,Economic,Plant Closing,Plant Closing,Employees do not have bumping rights.,"Diane Hong, Vice-President of Human Resources",(778) 231-3757,4579
"VNS CHOICE (VNSNY)1200 Waters PlaceBronx, NY 10461",Visiting Nurse Service,Bronx| WIB Name: NEW YORK CITY| Region: New York City,-----,14,4/11/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4578
"VNS CHOICE Community Care (VNSNY)1150 South AvenueStaten Island, NY 10314",Visiting Nurse Service,Richmond/Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,21,4/11/2014,7/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4577
"ProSource Technologies500 B-County Boulevard, Suite West LobbyFarmingdale, NY 11735",Professional Consulting Services – Environmental and Disaster Recovery,Nassau | WIB Name: OYSTER BAY|HEMPSTEAD|SUFFOLK| Region: Long IslandRichmond | WIB Name: NEW YORK CITY| Region: New York CityAlbany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,132,132,4/10/2014,-----,6/27/2014,Loss of Contract with NYS,Plant Closing,Plant Closing,Employees are not unionized.,Virginia Minter,7637861445,4576
"North American Airlines, Inc.A subsidiary of Global Aviation Holdings Inc.JFK International Airport, Building 151Jamaica, NY 11430",Airline,Queens | WIB Name: NEW YORK CITY| Region: New York City,164,164,4/11/2014,-----,3/29/2014,Economic – Chapter 11,Plant Closing,Plant Closing,"International Brotherhood of Teamsters & Air Lines Pilots Association, International","Suz Muller, Executive Vice President and General Counsel",(770) 632-8215,4575
"Pfizer Inc.64 Maple StreetRouses Point, NY 12979",Pharmaceuticals,Clinton | WIB Name: C-E-F-H | Region: North Country Region,-----,2 union employees,4/10/2014,7/12/2014,12/31/2014,Economic,Plant Closing,Plant Closing,Local 95c International Chemical Workers Union/UFCW,"Elaine Reynolds, Senior Manager, Human Resources",(518) 297-1697,4573
"Stanley Black and Decker's Powers Business2 Powers LaneBrewster, NY 10509",Tool Manufacturing,Putnam | WIB Name: WESTCH/PTNM | Region: Mid-Hudson Region,150,35,4/9/2014,to commence on 7/18/2014 and continue in phases through August,-----,Transfer of work to other SBD facilities,Plant Layoff,Plant Layoff,No union involvement,"Jamille V. McCullough, Human Resources Director",(845) 230-7539,4572
"Southwire Company - Tappan  Facility 100 Bradley Parkway Blauvelt, NY 10913",Building wire and cable manufacturer,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,194,91,4/7/2014,"The first  employee separations in connection with the facility closing are expected to  commence during a 14 day period of July 7, 2014 and July 20, 2014.","It is  anticipated the entire facility will be closed by September 30, 2014.",Economic,Plant Closing,Plant Closing,Non-union,Vilma Sanchez,(845) 353-9000,4570
"Hoyt Transportation Corp.2620 West 13th StreetBrooklyn, NY 11223",Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,434,118,4/7/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 1181 A.T.U.,"Chris J Termini, VP",(718) 714-1221,4569
"TLC Health Network/Lake Shore Health Care Center845 Routes 5 & 20Irving, NY 14081",Health Center,Chautauqua | WIB Name: CHAUTAUQUA | Region: Western RegionCattaraugus | WIB Name: ALL/CAT| Region: Western Region,438,438,10/17/2013 Amended 4/7/2014,Separations will occur between 1/31/2014 and 6/7/2014.,6/7/2014,Potential Sale of Facility,Potential Plant Closing,Potential Plant Closing,1199 SEIU United Health Care Workers East,"Jack Davis, SPHR, Vice President for Administrative Services",(716) 363-7260,4568
"Teva Pharmaceuticals USA, Inc.223 Quaker RoadPomona, NY 10970",Pharmaceuticals production,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,,41,4/1/2014,will occur from 3/31/2014 through 7/31/2014,-----,Economic,Plant Layoff,Plant Layoff,"United Steel Paper and Forestry Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, District 4.","Elaine A. Lakis, Associate Director, Human Resources",(845) 362-7056,4566
"IC Escorts Inc.380 Chelsea RoadStaten Island, NY 10314",Bus Transportation,Richmond | WIB Name: NEW YORK CITY | Region: New York City,141,141,4/3/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,Local Union No. 1181 Amalgamated Transit,Lacey Romer,(718) 448-4006,4565
"IC Bus Inc.380 Chelsea RoadStaten Island, NY 10314",Bus Transportation,Richmond | WIB Name: NEW YORK CITY | Region: New York City,141,141,4/3/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,-----,Lacey Romer,(718) 448-4006,4564
"All American School Bus Corp.11-08 30th AvenueLong Island City, NY 11102",School Bus Transportation,Queens | WIB Name: NEW YORK CITY | Region: New York City,103,103,3/27/2014Amended 4/3/2014,-----,6/27/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Ray Fouche,(718) 932-1500 Ext 132,4563
"IC Coachways Inc.380 Chelsea RoadStaten Island, NY 10314",Bus Transportation,Richmond | WIB Name: NEW YORK CITY | Region: New York City,78,78,4/3/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,Bumping right do not exist.,Lacey Romer,(718) 448-4006,4562
"IC Bus Inc.380 Chelsea RoadStaten Island, NY 10314",Bus Transportation,Richmond | WIB Name: NEW YORK CITY | Region: New York City,141,141,4/3/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,Local Union No. 1181 Amalgamated Transit,Lacey Romer,(718) 448-4006,4561
"Gotham Transportation Corp.2847 West 21st StreetBrooklyn, NY 11224",Bus Transportation – Drivers & Escorts,Kings | WIB Name: NEW YORK CITY | Region: New York City,152,152,4/3/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,Local Union No. 1181 Amalgamated Transit,Lacey Romer,(718) 448-4006,4560
"MEE Apparel LLCMarc Ecko Enterprises501 West 38th StreetNew York, NY 10018",Apparel Manufacturer,New York | WIB Name: NEW YORK CITY | Region: New York City,62,62,4/3/2014,4/18/2014,Undetermined at this time.,Potential Sale,Potential Plant Closing,Potential Plant Closing,No bargaining unit and no employee representative.,"Gregg Donnenfeld, Esq., Executive Vice President & General Counsel",(917) 262-1193,4559
"Kinney Nursing Home77 W. Barney StreetGouverneur, NY 13642",Nursing Home,St. Lawrence | WIB Name: ST LAWRENCE | Region: North Country Region,61,61,4/2/2014,To occur between 6/28/2014 and 7/11/2014,7/11/2014,Economic,Plant Closing,Plant Closing,1199 SEIU-United Health Workers East (UHWE),"Suzan L. McDermott, PHR, Interim Director, Human Resources, Gouverneur Hospital",(315) 287-1000,4556
"3rd Avenue Transit, Inc./Canal Escorts, Inc.101 Lincoln AvenueBronx, NY 10454",Transportation,Bronx | WIB Name: NEW YORK CITY | Region: New York City,91,91,3/27/2014,-----,6/26/2014,Loss of Contract with NYC DOE,Plant Closing,Plant Closing,Local 91,"Lenny D'Amico, General Manager",(718) 852-0286,4555
"All American School Bus Corp.11-08 30th AvenueLong Island City, NY 11102",School Bus Transportation,Queens | WIB Name: NEW YORK CITY | Region: New York City,990 - at all 4 locations,990 - at all 4 locations,3/27/2014,-----,6/27/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,Ray Fouche,(718) 932-1500 Ext 132,4554
"Schenectady Regional Orthopedic Associates, P.C.530 Liberty StreetSchenectady, NY 12305",Orthopedic services,Schenectady | WIB Name: CAPITAL DISTRICT | Region: Capital Region,79,79,4/2/2014,-----,6/30/2014,Economic,Plant Closing,Plant Closing,Employees will be not entitled to bumping rights.,"Sandy McMahon, Practice Manager",(518) 382-7236,4553
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY | Region: New York City,total number yet to be confirmed,6,6/20/2013 Amended 4/1/2014,Between 9/3/2013 and 9/30/2014,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,"Dana Morgan, Human Resources Manager",(212) 836-8330,4552
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY | Region: New York City,total number yet to be confirmed,46,2/28/2013  Amended 4/1/2014,Will occur between 5/31/2013 and 9/30/2014,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,Dana Morgan,(212) 836-8330,4551
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY | Region: New York City,total number yet to be confirmed,0,1/3/2014 Rescinded 4/1/2014,3/31/2014,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,"Dana Morgan, Human Resources Manager",(212) 836-8330,4550
"Empire State Escorts, Inc.141 Hinsdale StreetBrooklyn, NY 11207",Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,1,3/31/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 553 I.B.T.,John Curcio,(718) 485-8002,4549
"Empire State Bus Corp.141 Hinsdale StreetBrooklyn, NY 11207",Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,9,3/31/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 553 I.B.T.,John Curcio,(718) 485-8002,4548
"Allied Transit Corp.141 Hinsdale StreetBrooklyn, NY 11207",Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,104,3/31/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 553 I.B.T.,John Curcio,(718) 485-8002,4547
"Eastman Kodak Eastman Business Park1669 Lake AvenueRochester, NY",Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,11,4/1/2014,6/24/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4546
"1 Prospect Park Residence LLC1 Prospect Park WestBrooklyn, NY 11215",Health Care Staff - Home healthcare services for seniors,Kings | WIB Name: NEW YORK CITY | Region: New York City,259,61,3/17/2014Amended 4/1/2014,to commence on 4/30/2014,to be determined,Economic,Plant Closing,Plant Closing,"IUJAT, Local 726","Mark Moskowitz, President",(718) 223-1700,4544
"1 Prospect Park, ALF LLC.1 Prospect Park WestBrooklyn, NY 11215",Facility Staff - Home healthcare services for seniors,Kings | WIB Name: NEW YORK CITY| Region: New York City,68,68,3/17/2014 Amended 4/1/2014,to commence on 4/30/2014,to be determined,Economic,Plant Closing,Plant Closing,"IUJAT, Local 726","Haysha Deitsch, President",(718) 622-8400,4543
"InterContinental New York Barclay Hotel111 East 48th StreetNew York, NY 10017",Hotel,New York | WIB Name: NEW YORK CITY | Region: New York City,447,447,4/1/2014,to occur between 6/23/2014 and 6/30/2014,6/30/2014,Renovations,Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO, UNITE HERE","Robert Blasi, Area Director of Human Resources",(212) 803-4552,4542
"1 Prospect Park, ALF LLC.1 Prospect Park WestBrooklyn, NY 11215",Home healthcare services for seniors,Kings | WIB Name: NEW YORK CITY | Region: New York City,68,68,3/17/2014 Amended 3/31/2014,-----,6/20/2014,Economic,Plant Closing,Plant Closing,"IUJAT, Local 726","Haysha Deitsch, President",(718) 622-8400,4541
"Quality Transportation Corp.6093 Strickland AvenueBrooklyn, NY 11234",School Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,11,3/27/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,ATU Local Union # 1181,Agostino Vona,(718) 647-2988,4540
"Kings Matron Corp.6093 Strickland AvenueBrooklyn, NY 11234",School Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,60,3/27/2014,-----,6/26/2014,Loss of Contract,Plant Closing,Plant Closing,ATU Local Union # 1181,Agostino Vona,(718) 647-2988,4539
"Interfaith Medical Center1545 Atlantic AvenueBrooklyn, NY 11213",Medical Center,Kings | WIB Name: NEW YORK CITY | Region: New York City,1405,1405,8/2/2013 Amended: 3/28/2014,"Layoffs are postponed to commence on April 15, 2014, or within 14 days thereafter.",Undetermined at this time,Funding cuts,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, NYSNA, The Committee of Residents and Interns/SEIU, New York State Federation of Physicians and Dentists, AFL-CIO","M. Denise McLellan, SPHR, CEBS, Director of Human Resources",(718) 613-6560,4538
"Asteelflash US East Corporation941 State Route 38Owego, NY 13827",Drafting Services,Tioga | WIB Name: BROOME/TIOGA | Region: Southern Region,-----,34,3/28/2014,6/27/2014,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Phung Tran, Human Resources",(919) 882-4585,4536
"Wells Fargo Home Mortgage Northeast Retail Fullfillment Group179 Sullys TrailPittsford, NY 14534",Mortgage service,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,68,17,3/27/2014,6/24/2014,-----,Economic,Mass Layoff,Mass Layoff,None of the team members have bumping rights or are represented by a union.,"Pamela Davis, Human Resources",(704) 383-2657,4535
"Bimbo Bakeries USA1724 Fifth AvenueBay Shore, NY 11706",Cessation of manufacturing operations,Suffolk | WIB Name: SUFFOLK | Region: Long Island,-----,176,3/27/2014,Will commence on 6/26/2014 and will completed by closing date or within 14 days of that date.,7/31/2014,Economic,Plant Unit Closing,Plant Unit Closing,BCTGM Union Local 53,"Jeanne Carrieri, Senior Manager, Human Relations",(203) 531-2034,4534
"Pride Transportation Services Inc.231 Malta StreetBrooklyn, NY 11207",School Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,-----,8,3/26/2014,6/26/2014,-----,Contract Loss,Plant Layoff,Plant Layoff,Local 917,"John Cronin, President",(718) 927-1500,4533
"NBC Universal, Inc./DailyCandy584 Broadway, Room 201New York, NY 10012",Business unit,New York | WIB Name: NEW YORK CITY | Region: New York City,55,55,3/27/2014,Layoffs to occur between 3/31/2014 and closing date of /30/2014.,4/30/2014,Economic,Plant Unit Closing,Plant Unit Closing,None of the employees are represented by a union and none are entitled to bumping rights.,Stephanie B. Franco,(212) 664-5107,4532
"Mile Square Transportation, Inc.15 Worth StreetYonkers, NY 10701",School Bus Transportation,Yonkers | WIB Name: WESTCH/PTNM | Region: Mid-Hudson Region,539,90,3/27/2014,6/26/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,"TWU, Local 100, AFL-CIO",Ana Hernandez,(914) 338-7202,4531
"Novartis Pharmaceuticals Corporation25 Old Mill RoadSuffern, NY 10901",Pharmaceutical Manufacturing,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,525,28,3/26/2014,Layoffs will occur in phases beginning with this first phase that will occur during a 14-day period beginning on 6/30/2014 and running through the closing date.,To occur in 2016 – no definite date indicated at this time.,Economic,Plant Closing,Plant Closing,No union representation; bumping arrangements are not available for affected employees.,"Luz Rodgers, Head of Human Resources",(845) 368-6086,4529
"RPM Systems Inc.841 Essex StreetBrooklyn, NY 11208",School Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,47,31,3/25/2014,6/26/2014,-----,Contract Loss,Plant Layoff,Plant Layoff,Local 1181,"Peter Rossi, President",718) 485-3100,4528
"Mountainside Transportation Co. Inc.841 Essex StreetBrooklyn, NY 11208",School Bus Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,47,30,3/25/2014,6/26/2014,-----,Contract Loss,Plant Layoff,Plant Layoff,Local 1181,"Peter Rossi, President",718) 485-3100,4527
"Eastman Kodak Company (Eastman Park)1669 Lake AvenueRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,3,3/25/2014,6/17/2014,-----,Economic,Plant Layoff,Plant Layoff,Non-union,"Mary C. Lazzar-Whyte, Director, US&C COE, Global Functions & Corp. Dev.",,4526
"Eastman KodakEastman Business Park1669 Lake AvenueRochester, NY 14615",Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,35,3/21/2014,6/14/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4525
"Voila Sweets, LLC65 Porter AvenueBrooklyn, NY 11237",Bakery,Kings | WIB Name: NEW YORK CITY | Region: New York City,72,72,3/21/2014,-----,6/25/2014,Economic,Plant Closing,Plant Closing,"Bakery, Confectionary, Tobacco Workers and Grain Millers International Union Local 53",Ira Lampart through Jack Hanan,(718) 366-1100,4524
"Quandt's Foodservice Distributors, Inc.105 Quist Road PO Box 700Amsterdam, NY 12010",Food Service Product Distributor,Montgomery | WIB Name: FMS| Region: Mohawk Valley Region,-----,116,10/31/2013Amended 3/20/2014,Layoffs for the remaining workers have been postponed to occur between 3/28/2014 and 4/25/2014 or within 14 days of these dates.,-----,Sale of business,Plant Layoff,Plant Layoff,Employees are not unionized and bumping rights do not exist.,"Robert S. Quandt, Chief Executive Officer",(518) 842-1550,4523
"ConAgra Foods Inc.aka The Carriage House Companies, Inc.196 Newton StreetFredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,395,395,3/20/2014,To occur between 10/24/2014 and 5/24/2015,5/24/2015,Economic,Plant Closing,Plant Closing,National Conference Firemen & Oilers District of Local 32 BJ/S.E.I.U.,"Gary Sobilo, Human Resources Manager",(716) 673-8265,4522
"Corix Utilities (US) Inc.400 West AvenueRochester, NY 14611",Utilities company,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,67,67,3/19/2014,-----,5/31/2014,Loss of Contract,Plant Closing,Plant Closing,IBT Local 118,"Mary Felder, Director of Human Resource US",(414) 203-8716,4521
"Blossom South, LLC1175 Monroe AvenueRochester, NY 14620",Nursing Care Facility,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,140,140,3/19/2014,-----,3/16/2014,Economic,Plant Closing,Plant Closing,SEIU 1199,"Francesco Iannucci, C.O.O.",(585) 442-0450,4520
"FLIK731 Lexington AvenueNew York, NY 10022",Food Service,New York | WIB Name: NEW YORK CITY| Region: New York City,46,46,3/17/2014,-----,5/2/2014,Loss of Contract,Plant Closing,Plant Closing,Unite Here Local 100,"Erik Buckholz, HR Consultant",(917) 658-1332,4519
"Dallas Restaurant Management Companydba Fireside Restaurant and Lounge21 East 52nd StreetNew York, NY 10022",Restaurant,New York | WIB Name: NEW YORK CITY | Region: New York City,38,38,3/18/2014 Amended 3/19/2014,-----,6/11/2014,Closed for renovations,Temporary Plant Closing,Temporary Plant Closing,"UNITE HERE/New York Hotel & Motel Trades Council, AFL-CIO","Miranda Yu, Director of Associate Services",(212) 754-5027,4517
"Sprint Customer Service Center565 Taxter RoadElmsford, NY 10523",Customer Service Call Center,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,154,154,3/19/2014,-----,4/8/2014,Economic,Plant Closing,Plant Closing,No bumping policy exists; nor are any of the affected employees represented by a union.,"Marcy F. Hines, HR Project/Program Manager",(337) 217-0207,4516
,,,,,,,,,,,,,,4515
"Dallas Restaurant Management Companydba Fireside Restaurant and Lounge21 East 52nd StreetNew York, NY 10022",Restaurant,New York | WIB Name: NEW YORK CITY | Region: New York City,38,38,3/18/2014,-----,6/11/2014,Economic,Plant Closing,Plant Closing,"UNITE HERE/New York Hotel & Motel Trades Council, AFL-CIO","Miranda Yu, Director of Associate Services",(212) 754-5027,4514
"FLIK731 Lexington AvenueNew York, NY 10022",Food Service,New York | WIB Name: NEW YORK CITY | Region: New York City,46,46,3/17/2014,-----,5/2/2014,Loss of Contract,Plant Closing,Plant Closing,Union Involvement,"Erik Buckholz, HR Consultant",(917) 658-1332,4512
"Regency Home Care, Inc.1 Prospect Park WestBrooklyn, NY 11215",Home healthcare services for seniors,Kings | WIB Name: NEW YORK CITY | Region: New York City,259,61,3/17/2014,4/30/2014,-----,Economic,Plant Layoff,Plant Layoff,"IUJAT, Local 726","Mark Moskowitz, President",(718) 223-1700,4511
"1 Prospect Park Residence, LLC.1 Prospect Park WestBrooklyn, NY 11215",Home healthcare services for seniors,Kings | WIB Name: NEW YORK CITY| Region: New York City,68,68,3/17/2014,-----,6/12/2014,Economic,Plant Closing,Plant Closing,"IUJAT, Local 726","Haysha Deitsch, President",(718) 622-8400,4510
"Acme Bus Corp.21 Fulton StreetMiddletown, NY 10940",Provides transportation to the special needs pre-school children's program.,Orange | WIB Name: ORANGE | Region: Mid-Hudson Region,3,3,3/14/2014,Layoffs for 3 remaining managerial staff retained to wind down operations to occur on 3/21/2014.,6/30/2013,Contract Expiration with the Orange County Department of Health effective 6/30/2013.,Plant Closing,Plant Closing,There are no bumping rights for the affected workers.,"James J. Poisella, Jr., Director of Human Resources","(631) 471-4600, Extension #111",4509
"Baumann & Sons Buses, Inc.65 Court StreetCopiague, NY 11726",School Bus Transportation,Suffolk | WIB Name: SUFFOLK | Region: Long Island,-----,250 – 245 Union / 5 Non Union affected workers,2/28/2014 Amended 3/14/2014,6/16/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,IBT Local 1205,"James J. Poisella, Jr, Director of Human Resources",(631) 471-4600,4508
"Tufaro Transit, Inc.225 Van Brunt StreetBrooklyn, NY 11231",School Bus Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,46,46,3/11/2014,Layoffs will commence on 6/26/2014 and run through closing of operations,6/30/2014,Potential Contract Loss,Potential Plant Closing,Potential Plant Closing,"Local 1181-1061 ATU, AFL-CIO",Lisa Tufaro-Leone,(718) 237-9200,4507
"School Days, Inc.225 Van Brunt StreetBrooklyn, NY 11231",School Bus Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,45,45,3/11/2014,Layoffs will commence on 6/26/2014 and run through closing of operations,6/30/2014,Potential Contract Loss,Potential Plant Closing,Potential Plant Closing,"Local 1181-1061 ATU, AFL-CIO",Lisa Tufaro-Leone,(718) 237-9200,4506
"Disney Interactive147 Columbus AvenueNew York, NY 10023",On-line blogging & ad sales,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,33,3/7/2014 Revised 3/11/2014,3/6/2014,-----,Economic,Plant Layoff,Plant Layoff,Non-union,"Christopher Dooley, Human Resources Coordinator",(818) 931-2848,4505
"St. Francis Hospital and Health Centers – Main Hospital241 North RoadPoughkeepsie, NY 12601",Hospital and Health Centers,Dutchess| WIB Name: DUTCHESS/PUTNAM| Region: Mid-Hudson Region,1141,1141,12/26/2013 Amended: 3/10/2014,Postponed from 3/20/2014 or within 14 days thereafter to 5/1/2014 or within 14 days thereafter.,5/15/2014,Economic,Plant Closing,Plant Closing,"Service Employees International Union (SEIU), 1199 United Healthcare Workers East","George M. Prisco, Vice President, Human Resources",(845) 431-8127,4503
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,"1,388","1,388",3/25/2013Amended: 3/10/2014,Layoffs are postponed to occur between 4/12/2014 and 4/25/2014.,Postponed to occur between 4/12/2014 and 4/25/2014.,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4502
"Advanced Motors and Drives6268 East Molly RoadEast Syracuse, NY 13057",Manufacturing,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,69,3/6/2014,to occur between 6/2/2014 and 9/22/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative.,"Sheri Brown, Human Resources Manager",(330) 734-3600 ext 207,4501
